Timestamp,drone_x,drone_y,drone_z,payload_x,payload_y,payload_z,round_bar_x,round_bar_y,round_bar_z
1716393793385989636,1479.4805501302083,-35.565625508626304,1361.603759765625,993.2225138346354,-33.114210764567055,512.4932047526041,0.0,0.0,0.0
1716393793386012523,1479.05078125,-35.34218215942383,1363.226318359375,992.9328816731771,-32.767964680989586,514.0627644856771,0.0,0.0,0.0
1716393793386018486,1479.05078125,-35.34218215942383,1363.226318359375,992.6432495117188,-32.42171859741211,515.63232421875,0.0,0.0,0.0
1716393793386073162,1479.05078125,-35.34218215942383,1363.226318359375,992.6432495117188,-32.42171859741211,515.63232421875,0.0,0.0,0.0
1716393793386078114,1479.05078125,-35.34218215942383,1363.226318359375,992.6432495117188,-32.42171859741211,515.63232421875,0.0,0.0,0.0
1716393793386083083,1478.6324462890625,-35.149428049723305,1364.8325602213542,992.6432495117188,-32.42171859741211,515.63232421875,0.0,0.0,0.0
1716393793399911870,1478.214111328125,-34.95667394002279,1366.4388020833333,992.5355834960938,-32.00408490498861,517.1395670572916,0.0,0.0,0.0
1716393793399940078,1477.7957763671875,-34.763919830322266,1368.0450439453125,992.4279174804688,-31.586451212565105,518.6468098958334,0.0,0.0,0.0
1716393793399947839,1477.7957763671875,-34.763919830322266,1368.0450439453125,992.3202514648438,-31.1688175201416,520.154052734375,0.0,0.0,0.0
1716393793400013809,1477.7957763671875,-34.763919830322266,1368.0450439453125,992.3202514648438,-31.1688175201416,520.154052734375,0.0,0.0,0.0
1716393793400019964,1477.7957763671875,-34.763919830322266,1368.0450439453125,992.3202514648438,-31.1688175201416,520.154052734375,0.0,0.0,0.0
1716393793400026528,1477.3694661458333,-34.595471700032554,1369.6689453125,992.3202514648438,-31.1688175201416,520.154052734375,0.0,0.0,0.0
1716393793405688468,1476.9431559244792,-34.427023569742836,1371.2928466796875,992.3238118489584,-30.812559127807617,521.5015665690104,0.0,0.0,0.0
1716393793405695094,1476.516845703125,-34.258575439453125,1372.916748046875,992.3273722330729,-30.456300735473633,522.8490804036459,0.0,0.0,0.0
1716393793405700932,1476.516845703125,-34.258575439453125,1372.916748046875,992.3309326171875,-30.10004234313965,524.1965942382812,0.0,0.0,0.0
1716393793405736474,1476.516845703125,-34.258575439453125,1372.916748046875,992.3309326171875,-30.10004234313965,524.1965942382812,0.0,0.0,0.0
1716393793405742105,1476.516845703125,-34.258575439453125,1372.916748046875,992.3309326171875,-30.10004234313965,524.1965942382812,0.0,0.0,0.0
1716393793405748004,1476.043212890625,-34.09052658081055,1374.5352376302083,992.3309326171875,-30.10004234313965,524.1965942382812,0.0,0.0,0.0
1716393793415279673,1475.569580078125,-33.92247772216797,1376.1537272135417,992.4240315755209,-29.682410558064777,525.4220581054688,0.0,0.0,0.0
1716393793415297525,1475.095947265625,-33.75442886352539,1377.772216796875,992.5171305338541,-29.26477877298991,526.6475219726562,0.0,0.0,0.0
1716393793415311441,1475.095947265625,-33.75442886352539,1377.772216796875,992.6102294921875,-28.84714698791504,527.8729858398438,0.0,0.0,0.0
1716393793415920606,1475.095947265625,-33.75442886352539,1377.772216796875,992.6102294921875,-28.84714698791504,527.8729858398438,0.0,0.0,0.0
1716393793415949218,1475.095947265625,-33.75442886352539,1377.772216796875,992.6102294921875,-28.84714698791504,527.8729858398438,0.0,0.0,0.0
1716393793415962897,1474.6440022786458,-33.61304219563802,1379.4048665364583,992.6102294921875,-28.84714698791504,527.8729858398438,0.0,0.0,0.0
1716393793425675056,1474.1920572916667,-33.47165552775065,1381.0375162760417,992.8183390299479,-28.399194717407227,529.0224202473959,0.0,0.0,0.0
1716393793425702902,1473.7401123046875,-33.33026885986328,1382.670166015625,993.0264485677084,-27.951242446899414,530.1718546549479,0.0,0.0,0.0
1716393793425716578,1473.7401123046875,-33.33026885986328,1382.670166015625,993.2345581054688,-27.5032901763916,531.3212890625,0.0,0.0,0.0
1716393793425783558,1473.7401123046875,-33.33026885986328,1382.670166015625,993.2345581054688,-27.5032901763916,531.3212890625,0.0,0.0,0.0
1716393793425796950,1473.7401123046875,-33.33026885986328,1382.670166015625,993.2345581054688,-27.5032901763916,531.3212890625,0.0,0.0,0.0
1716393793425809339,1473.3067220052083,-33.14051310221354,1384.3410237630208,993.2345581054688,-27.5032901763916,531.3212890625,0.0,0.0,0.0
1716393793435479597,1472.8733317057292,-32.950757344563804,1386.0118815104167,993.6939493815104,-27.071114857991535,532.475341796875,0.0,0.0,0.0
1716393793435503080,1472.43994140625,-32.76100158691406,1387.6827392578125,994.1533406575521,-26.638939539591473,533.62939453125,0.0,0.0,0.0
1716393793435516902,1472.43994140625,-32.76100158691406,1387.6827392578125,994.6127319335938,-26.206764221191406,534.783447265625,0.0,0.0,0.0
1716393793435577407,1472.43994140625,-32.76100158691406,1387.6827392578125,994.6127319335938,-26.206764221191406,534.783447265625,0.0,0.0,0.0
1716393793435590725,1472.43994140625,-32.76100158691406,1387.6827392578125,994.6127319335938,-26.206764221191406,534.783447265625,0.0,0.0,0.0
1716393793435603013,1471.9661865234375,-32.56180953979492,1389.3350423177083,994.6127319335938,-26.206764221191406,534.783447265625,0.0,0.0,0.0
1716393793446102229,1471.492431640625,-32.36261749267578,1390.9873453776042,995.0768229166666,-25.857945760091145,535.8310343424479,0.0,0.0,0.0
1716393793446124124,1471.0186767578125,-32.16342544555664,1392.6396484375,995.5409138997396,-25.509127298990887,536.8786214192709,0.0,0.0,0.0
1716393793446136859,1471.0186767578125,-32.16342544555664,1392.6396484375,996.0050048828125,-25.160308837890625,537.9262084960938,0.0,0.0,0.0
1716393793446193218,1471.0186767578125,-32.16342544555664,1392.6396484375,996.0050048828125,-25.160308837890625,537.9262084960938,0.0,0.0,0.0
1716393793446205408,1471.0186767578125,-32.16342544555664,1392.6396484375,996.0050048828125,-25.160308837890625,537.9262084960938,0.0,0.0,0.0
1716393793446216927,1470.5565185546875,-31.94111506144206,1394.2515055338542,996.0050048828125,-25.160308837890625,537.9262084960938,0.0,0.0,0.0
1716393793455534047,1470.0943603515625,-31.718804677327473,1395.8633626302083,996.6983235677084,-24.749312082926433,538.9136759440104,0.0,0.0,0.0
1716393793455557004,1469.6322021484375,-31.49649429321289,1397.4752197265625,997.3916422526041,-24.33831532796224,539.9011433919271,0.0,0.0,0.0
1716393793455570621,1469.6322021484375,-31.49649429321289,1397.4752197265625,998.0849609375,-23.927318572998047,540.8886108398438,0.0,0.0,0.0
1716393793455630494,1469.6322021484375,-31.49649429321289,1397.4752197265625,998.0849609375,-23.927318572998047,540.8886108398438,0.0,0.0,0.0
