Timestamp,drone_x,drone_y,drone_z,payload_x,payload_y,payload_z,round_bar_x,round_bar_y,round_bar_z
1716393656665342251,1624.8065185546875,-395.96002197265625,166.1855010986328,1957.675537109375,-237.6470489501953,135.35791015625,0.0,0.0,0.0
1716393656665347798,1624.8065185546875,-395.96002197265625,166.1855010986328,1957.6680908203125,-237.64610290527344,135.35848999023438,0.0,0.0,0.0
1716393656665381066,1624.8065185546875,-395.96002197265625,166.1855010986328,1957.6680908203125,-237.64610290527344,135.35848999023438,0.0,0.0,0.0
1716393656665385505,1624.8065185546875,-395.96002197265625,166.1855010986328,1957.6680908203125,-237.64610290527344,135.35848999023438,0.0,0.0,0.0
1716393656665390493,1624.8084309895833,-395.9454650878906,166.20011393229166,1957.6680908203125,-237.64610290527344,135.35848999023438,0.0,0.0,0.0
1716393656675986858,1624.8103434244792,-395.930908203125,166.21472676595053,1957.6719970703125,-237.64932759602866,135.3652089436849,0.0,0.0,0.0
1716393656676033682,1624.812255859375,-395.9163513183594,166.22933959960938,1957.6759033203125,-237.65255228678384,135.3719278971354,0.0,0.0,0.0
1716393656676051217,1624.812255859375,-395.9163513183594,166.22933959960938,1957.6798095703125,-237.65577697753906,135.37864685058594,0.0,0.0,0.0
1716393656676112782,1624.812255859375,-395.9163513183594,166.22933959960938,1957.6798095703125,-237.65577697753906,135.37864685058594,0.0,0.0,0.0
1716393656676128373,1624.812255859375,-395.9163513183594,166.22933959960938,1957.6798095703125,-237.65577697753906,135.37864685058594,0.0,0.0,0.0
1716393656676144426,1624.8106282552083,-395.9148457845052,166.23341369628906,1957.6798095703125,-237.65577697753906,135.37864685058594,0.0,0.0,0.0
1716393656685489344,1624.8090006510417,-395.91334025065106,166.23748779296875,1957.681640625,-237.65530904134116,135.38959757486978,0.0,0.0,0.0
1716393656685541327,1624.807373046875,-395.9118347167969,166.24156188964844,1957.6834716796875,-237.65484110514322,135.40054829915366,0.0,0.0,0.0
1716393656685560539,1624.807373046875,-395.9118347167969,166.24156188964844,1957.685302734375,-237.6543731689453,135.4114990234375,0.0,0.0,0.0
1716393656685630369,1624.807373046875,-395.9118347167969,166.24156188964844,1957.685302734375,-237.6543731689453,135.4114990234375,0.0,0.0,0.0
1716393656685648027,1624.807373046875,-395.9118347167969,166.24156188964844,1957.685302734375,-237.6543731689453,135.4114990234375,0.0,0.0,0.0
1716393656685666132,1624.8125,-395.9078369140625,166.24020385742188,1957.685302734375,-237.6543731689453,135.4114990234375,0.0,0.0,0.0
1716393656695068760,1624.817626953125,-395.9038391113281,166.2388458251953,1957.6885172526042,-237.6522013346354,135.40289815266928,0.0,0.0,0.0
1716393656695099691,1624.82275390625,-395.89984130859375,166.23748779296875,1957.6917317708333,-237.65002950032553,135.39429728190103,0.0,0.0,0.0
1716393656695112749,1624.82275390625,-395.89984130859375,166.23748779296875,1957.6949462890625,-237.64785766601562,135.3856964111328,0.0,0.0,0.0
1716393656695159196,1624.82275390625,-395.89984130859375,166.23748779296875,1957.6949462890625,-237.64785766601562,135.3856964111328,0.0,0.0,0.0
1716393656695170072,1624.82275390625,-395.89984130859375,166.23748779296875,1957.6949462890625,-237.64785766601562,135.3856964111328,0.0,0.0,0.0
1716393656695180704,1624.8195393880208,-395.9038391113281,166.21402486165366,1957.6949462890625,-237.64785766601562,135.3856964111328,0.0,0.0,0.0
1716393656705135040,1624.8163248697917,-395.9078369140625,166.19056193033853,1957.6917724609375,-237.64803059895834,135.37958780924478,0.0,0.0,0.0
1716393656705163720,1624.8131103515625,-395.9118347167969,166.16709899902344,1957.6885986328125,-237.64820353190103,135.37347920735678,0.0,0.0,0.0
1716393656705175254,1624.8131103515625,-395.9118347167969,166.16709899902344,1957.6854248046875,-237.64837646484375,135.36737060546875,0.0,0.0,0.0
1716393656705307798,1624.8131103515625,-395.9118347167969,166.16709899902344,1957.6854248046875,-237.64837646484375,135.36737060546875,0.0,0.0,0.0
1716393656705340340,1624.813720703125,-395.9213155110677,166.17204793294272,1957.6854248046875,-237.64837646484375,135.36737060546875,0.0,0.0,0.0
1716393656705369465,1624.8143310546875,-395.93079630533856,166.17699686686197,1957.6924235026042,-237.6439971923828,135.35890197753906,0.0,0.0,0.0
1716393656714668608,1624.81494140625,-395.9402770996094,166.18194580078125,1957.6994222005208,-237.63961791992188,135.35043334960938,0.0,0.0,0.0
1716393656714681956,1624.81494140625,-395.9402770996094,166.18194580078125,1957.7064208984375,-237.63523864746094,135.3419647216797,0.0,0.0,0.0
1716393656714709190,1624.81494140625,-395.9402770996094,166.18194580078125,1957.7064208984375,-237.63523864746094,135.3419647216797,0.0,0.0,0.0
1716393656714715641,1624.81494140625,-395.9402770996094,166.18194580078125,1957.7064208984375,-237.63523864746094,135.3419647216797,0.0,0.0,0.0
1716393656714720132,1624.8142903645833,-395.93921915690106,166.19288635253906,1957.7064208984375,-237.63523864746094,135.3419647216797,0.0,0.0,0.0
1716393656714736845,1624.8136393229167,-395.9381612141927,166.20382690429688,1957.698974609375,-237.64142354329428,135.34529622395834,0.0,0.0,0.0
1716393656725607318,1624.81298828125,-395.9371032714844,166.2147674560547,1957.6915283203125,-237.6476084391276,135.34862772623697,0.0,0.0,0.0
1716393656725630819,1624.81298828125,-395.9371032714844,166.2147674560547,1957.68408203125,-237.65379333496094,135.35195922851562,0.0,0.0,0.0
1716393656725670736,1624.81298828125,-395.9371032714844,166.2147674560547,1957.68408203125,-237.65379333496094,135.35195922851562,0.0,0.0,0.0
1716393656725681943,1624.81298828125,-395.9371032714844,166.2147674560547,1957.68408203125,-237.65379333496094,135.35195922851562,0.0,0.0,0.0
1716393656725692577,1624.8101196289062,-395.9444122314453,166.21822357177734,1957.68408203125,-237.65379333496094,135.35195922851562,0.0,0.0,0.0
1716393656725720257,1624.8072509765625,-395.95172119140625,166.2216796875,1957.6884765625,-237.65677642822266,135.36592483520508,0.0,0.0,0.0
1716393656735047079,1624.8043823242188,-395.9590301513672,166.22513580322266,1957.69287109375,-237.65975952148438,135.37989044189453,0.0,0.0,0.0
1716393656735075623,1624.801513671875,-395.9663391113281,166.2285919189453,1957.697265625,-237.6627426147461,135.39385604858398,0.0,0.0,0.0
1716393656735086537,1624.801513671875,-395.9663391113281,166.2285919189453,1957.70166015625,-237.6657257080078,135.40782165527344,0.0,0.0,0.0
1716393656735122843,1624.801513671875,-395.9663391113281,166.2285919189453,1957.70166015625,-237.6657257080078,135.40782165527344,0.0,0.0,0.0
1716393656735133239,1624.801513671875,-395.9663391113281,166.2285919189453,1957.70166015625,-237.6657257080078,135.40782165527344,0.0,0.0,0.0
1716393656735143618,1624.8052978515625,-395.93263244628906,166.22557830810547,1957.70166015625,-237.6657257080078,135.40782165527344,0.0,0.0,0.0
1716393656745322933,1624.80908203125,-395.89892578125,166.22256469726562,1957.6837768554688,-237.64905548095703,135.3896484375,0.0,0.0,0.0
1716393656745330702,1624.80908203125,-395.89892578125,166.22256469726562,1957.6658935546875,-237.63238525390625,135.37147521972656,0.0,0.0,0.0
1716393656745357352,1624.80908203125,-395.89892578125,166.22256469726562,1957.6658935546875,-237.63238525390625,135.37147521972656,0.0,0.0,0.0
1716393656745451938,1624.80908203125,-395.89892578125,166.22256469726562,1957.6658935546875,-237.63238525390625,135.37147521972656,0.0,0.0,0.0
1716393656745475619,1624.813232421875,-395.8990071614583,166.2271525065104,1957.6658935546875,-237.63238525390625,135.37147521972656,0.0,0.0,0.0
1716393656745479277,1624.8173828125,-395.8990885416667,166.23174031575522,1957.6658935546875,-237.63238525390625,135.37147521972656,0.0,0.0,0.0
1716393656755311632,1624.821533203125,-395.899169921875,166.236328125,1957.6742553710938,-237.62860107421875,135.37759399414062,0.0,0.0,0.0
1716393656755343120,1624.821533203125,-395.899169921875,166.236328125,1957.6826171875,-237.62481689453125,135.3837127685547,0.0,0.0,0.0
1716393656755418895,1624.821533203125,-395.899169921875,166.236328125,1957.6826171875,-237.62481689453125,135.3837127685547,0.0,0.0,0.0
1716393656755498008,1624.821533203125,-395.899169921875,166.236328125,1957.6826171875,-237.62481689453125,135.3837127685547,0.0,0.0,0.0
1716393656755504974,1624.8219401041667,-395.9079284667969,166.2261759440104,1957.6826171875,-237.62481689453125,135.3837127685547,0.0,0.0,0.0
1716393656755532743,1624.8223470052083,-395.91668701171875,166.21602376302084,1957.6818033854167,-237.62642415364584,135.37049865722656,0.0,0.0,0.0
1716393656764577227,1624.82275390625,-395.9254455566406,166.20587158203125,1957.6809895833333,-237.6280314127604,135.35728454589844,0.0,0.0,0.0
1716393656764582776,1624.82275390625,-395.9254455566406,166.20587158203125,1957.68017578125,-237.629638671875,135.3440704345703,0.0,0.0,0.0
1716393656764615358,1624.82275390625,-395.9254455566406,166.20587158203125,1957.68017578125,-237.629638671875,135.3440704345703,0.0,0.0,0.0
1716393656764621969,1624.82275390625,-395.9254455566406,166.20587158203125,1957.68017578125,-237.629638671875,135.3440704345703,0.0,0.0,0.0
1716393656764626399,1624.818115234375,-395.9186706542969,166.2017364501953,1957.68017578125,-237.629638671875,135.3440704345703,0.0,0.0,0.0
1716393656764653131,1624.8134765625,-395.9118957519531,166.19760131835938,1957.6781616210938,-237.63910293579102,135.34683227539062,0.0,0.0,0.0
1716393656775477370,1624.808837890625,-395.9051208496094,166.19346618652344,1957.6761474609375,-237.64856719970703,135.34959411621094,0.0,0.0,0.0
1716393656775515482,1624.808837890625,-395.9051208496094,166.19346618652344,1957.6741333007812,-237.65803146362305,135.35235595703125,0.0,0.0,0.0
1716393656775521805,1624.808837890625,-395.9051208496094,166.19346618652344,1957.672119140625,-237.66749572753906,135.35511779785156,0.0,0.0,0.0
1716393656775550006,1624.808837890625,-395.9051208496094,166.19346618652344,1957.672119140625,-237.66749572753906,135.35511779785156,0.0,0.0,0.0
1716393656775554290,1624.808837890625,-395.9051208496094,166.19346618652344,1957.672119140625,-237.66749572753906,135.35511779785156,0.0,0.0,0.0
1716393656775558092,1624.8067626953125,-395.90577189127606,166.2134552001953,1957.672119140625,-237.66749572753906,135.35511779785156,0.0,0.0,0.0
1716393656785682169,1624.8046875,-395.9064229329427,166.2334442138672,1957.6813151041667,-237.6593475341797,135.36822509765625,0.0,0.0,0.0
1716393656785702971,1624.8026123046875,-395.9070739746094,166.25343322753906,1957.6905110677083,-237.6511993408203,135.38133239746094,0.0,0.0,0.0
1716393656785709673,1624.8026123046875,-395.9070739746094,166.25343322753906,1957.69970703125,-237.64305114746094,135.39443969726562,0.0,0.0,0.0
1716393656785767922,1624.8026123046875,-395.9070739746094,166.25343322753906,1957.69970703125,-237.64305114746094,135.39443969726562,0.0,0.0,0.0
1716393656785773132,1624.8026123046875,-395.9070739746094,166.25343322753906,1957.69970703125,-237.64305114746094,135.39443969726562,0.0,0.0,0.0
1716393656785778983,1624.8052978515625,-395.9111836751302,166.23869832356772,1957.69970703125,-237.64305114746094,135.39443969726562,0.0,0.0,0.0
1716393656797290913,1624.8079833984375,-395.91529337565106,166.22396341959634,1957.6920979817708,-237.6407674153646,135.39199829101562,0.0,0.0,0.0
1716393656797317496,1624.8106689453125,-395.9194030761719,166.209228515625,1957.6844889322917,-237.63848368326822,135.38955688476562,0.0,0.0,0.0
1716393656797325145,1624.8106689453125,-395.9194030761719,166.209228515625,1957.6768798828125,-237.63619995117188,135.38711547851562,0.0,0.0,0.0
1716393656797407430,1624.8106689453125,-395.9194030761719,166.209228515625,1957.6768798828125,-237.63619995117188,135.38711547851562,0.0,0.0,0.0
1716393656797413861,1624.8106689453125,-395.9194030761719,166.209228515625,1957.6768798828125,-237.63619995117188,135.38711547851562,0.0,0.0,0.0
1716393656797419610,1624.8107096354167,-395.9081726074219,166.21329243977866,1957.6768798828125,-237.63619995117188,135.38711547851562,0.0,0.0,0.0
1716393656805582244,1624.8107503255208,-395.8969421386719,166.21735636393228,1957.6800944010417,-237.6396280924479,135.3882293701172,0.0,0.0,0.0
1716393656805589908,1624.810791015625,-395.8857116699219,166.22142028808594,1957.6833089192708,-237.64305623372397,135.38934326171875,0.0,0.0,0.0
1716393656805595753,1624.810791015625,-395.8857116699219,166.22142028808594,1957.6865234375,-237.646484375,135.3904571533203,0.0,0.0,0.0
1716393656805632093,1624.810791015625,-395.8857116699219,166.22142028808594,1957.6865234375,-237.646484375,135.3904571533203,0.0,0.0,0.0
1716393656805637367,1624.810791015625,-395.8857116699219,166.22142028808594,1957.6865234375,-237.646484375,135.3904571533203,0.0,0.0,0.0
1716393656805642442,1624.8229370117188,-395.8867492675781,166.21971893310547,1957.6865234375,-237.646484375,135.3904571533203,0.0,0.0,0.0
1716393656814815195,1624.8350830078125,-395.8877868652344,166.218017578125,1957.6813354492188,-237.6452865600586,135.37230682373047,0.0,0.0,0.0
1716393656814840638,1624.8350830078125,-395.8877868652344,166.218017578125,1957.6761474609375,-237.6440887451172,135.35415649414062,0.0,0.0,0.0
1716393656814912470,1624.8350830078125,-395.8877868652344,166.218017578125,1957.6761474609375,-237.6440887451172,135.35415649414062,0.0,0.0,0.0
1716393656814920006,1624.8350830078125,-395.8877868652344,166.218017578125,1957.6761474609375,-237.6440887451172,135.35415649414062,0.0,0.0,0.0
1716393656814925832,1624.8290100097656,-395.89634704589844,166.20774841308594,1957.6761474609375,-237.6440887451172,135.35415649414062,0.0,0.0,0.0
1716393656814970844,1624.8229370117188,-395.9049072265625,166.19747924804688,1957.673095703125,-237.6550064086914,135.35393524169922,0.0,0.0,0.0
1716393656824926396,1624.8168640136719,-395.91346740722656,166.1872100830078,1957.6700439453125,-237.66592407226562,135.3537139892578,0.0,0.0,0.0
1716393656824946841,1624.810791015625,-395.9220275878906,166.17694091796875,1957.6669921875,-237.67684173583984,135.3534927368164,0.0,0.0,0.0
1716393656824953093,1624.810791015625,-395.9220275878906,166.17694091796875,1957.6639404296875,-237.68775939941406,135.353271484375,0.0,0.0,0.0
1716393656825014499,1624.810791015625,-395.9220275878906,166.17694091796875,1957.6639404296875,-237.68775939941406,135.353271484375,0.0,0.0,0.0
1716393656825019836,1624.810791015625,-395.9220275878906,166.17694091796875,1957.6639404296875,-237.68775939941406,135.353271484375,0.0,0.0,0.0
1716393656825024563,1624.8086344401042,-395.92930094401044,166.18364969889322,1957.6639404296875,-237.68775939941406,135.353271484375,0.0,0.0,0.0
1716393656835371652,1624.8064778645833,-395.9365743001302,166.19035847981772,1957.6675618489583,-237.67933654785156,135.36487325032553,0.0,0.0,0.0
1716393656835381144,1624.8043212890625,-395.94384765625,166.1970672607422,1957.6711832682292,-237.67091369628906,135.37647501627603,0.0,0.0,0.0
1716393656835387986,1624.8043212890625,-395.94384765625,166.1970672607422,1957.6748046875,-237.66249084472656,135.38807678222656,0.0,0.0,0.0
1716393656835430488,1624.8043212890625,-395.94384765625,166.1970672607422,1957.6748046875,-237.66249084472656,135.38807678222656,0.0,0.0,0.0
1716393656835437102,1624.8043212890625,-395.94384765625,166.1970672607422,1957.6748046875,-237.66249084472656,135.38807678222656,0.0,0.0,0.0
1716393656835443262,1624.8079833984375,-395.9434814453125,166.2130330403646,1957.6748046875,-237.66249084472656,135.38807678222656,0.0,0.0,0.0
1716393656845305602,1624.8116455078125,-395.943115234375,166.22899881998697,1957.6779378255208,-237.6584218343099,135.39358520507812,0.0,0.0,0.0
1716393656845320161,1624.8153076171875,-395.9427490234375,166.24496459960938,1957.6810709635417,-237.65435282389322,135.3990936279297,0.0,0.0,0.0
1716393656845333159,1624.8153076171875,-395.9427490234375,166.24496459960938,1957.6842041015625,-237.65028381347656,135.40460205078125,0.0,0.0,0.0
1716393656845386865,1624.8153076171875,-395.9427490234375,166.24496459960938,1957.6842041015625,-237.65028381347656,135.40460205078125,0.0,0.0,0.0
1716393656845400250,1624.8153076171875,-395.9427490234375,166.24496459960938,1957.6842041015625,-237.65028381347656,135.40460205078125,0.0,0.0,0.0
1716393656845412830,1624.8079833984375,-395.9231872558594,166.23352813720703,1957.6842041015625,-237.65028381347656,135.40460205078125,0.0,0.0,0.0
1716393656855312258,1624.8006591796875,-395.90362548828125,166.2220916748047,1957.6913452148438,-237.66112518310547,135.4061279296875,0.0,0.0,0.0
1716393656855344587,1624.8006591796875,-395.90362548828125,166.2220916748047,1957.698486328125,-237.67196655273438,135.40765380859375,0.0,0.0,0.0
1716393656855420634,1624.8006591796875,-395.90362548828125,166.2220916748047,1957.698486328125,-237.67196655273438,135.40765380859375,0.0,0.0,0.0
1716393656855428759,1624.8006591796875,-395.90362548828125,166.2220916748047,1957.698486328125,-237.67196655273438,135.40765380859375,0.0,0.0,0.0
1716393656855434937,1624.8005777994792,-395.89918009440106,166.2083485921224,1957.698486328125,-237.67196655273438,135.40765380859375,0.0,0.0,0.0
1716393656855473595,1624.8004964192708,-395.8947347005208,166.1946055094401,1957.695556640625,-237.67014770507814,135.3982360839844,0.0,0.0,0.0
1716393656865533388,1624.8004150390625,-395.8902893066406,166.1808624267578,1957.692626953125,-237.66832885742187,135.388818359375,0.0,0.0,0.0
1716393656865624604,1624.8004150390625,-395.8902893066406,166.1808624267578,1957.689697265625,-237.66651000976563,135.37940063476563,0.0,0.0,0.0
1716393656865631185,1624.8004150390625,-395.8902893066406,166.1808624267578,1957.686767578125,-237.66469116210936,135.36998291015624,0.0,0.0,0.0
1716393656865636910,1624.804736328125,-395.88975219726564,166.19202270507813,1957.683837890625,-237.66287231445312,135.36056518554688,0.0,0.0,0.0
1716393656865673066,1624.8090576171876,-395.88921508789065,166.20318298339845,1957.683837890625,-237.66287231445312,135.36056518554688,0.0,0.0,0.0
1716393656865678742,1624.81337890625,-395.8886779785156,166.21434326171874,1957.683837890625,-237.66287231445312,135.36056518554688,0.0,0.0,0.0
1716393656875146533,1624.8177001953125,-395.8881408691406,166.22550354003906,1957.6890055338542,-237.65386962890625,135.35692342122397,0.0,0.0,0.0
1716393656875154423,1624.822021484375,-395.8876037597656,166.23666381835938,1957.6941731770833,-237.64486694335938,135.35328165690103,0.0,0.0,0.0
1716393656875160781,1624.822021484375,-395.8876037597656,166.23666381835938,1957.6993408203125,-237.6358642578125,135.34963989257812,0.0,0.0,0.0
1716393656875201244,1624.822021484375,-395.8876037597656,166.23666381835938,1957.6993408203125,-237.6358642578125,135.34963989257812,0.0,0.0,0.0
1716393656875207114,1624.822021484375,-395.8876037597656,166.23666381835938,1957.6993408203125,-237.6358642578125,135.34963989257812,0.0,0.0,0.0
1716393656875212914,1624.8167317708333,-395.8932291666667,166.2244110107422,1957.6993408203125,-237.6358642578125,135.34963989257812,0.0,0.0,0.0
1716393656885481687,1624.8114420572917,-395.8988545735677,166.212158203125,1957.68701171875,-237.64258321126303,135.35279846191406,0.0,0.0,0.0
1716393656885504227,1624.80615234375,-395.90447998046875,166.1999053955078,1957.6746826171875,-237.64930216471353,135.35595703125,0.0,0.0,0.0
1716393656885510134,1624.80615234375,-395.90447998046875,166.1999053955078,1957.662353515625,-237.65602111816406,135.35911560058594,0.0,0.0,0.0
1716393656885579449,1624.80615234375,-395.90447998046875,166.1999053955078,1957.662353515625,-237.65602111816406,135.35911560058594,0.0,0.0,0.0
1716393656885584802,1624.80615234375,-395.90447998046875,166.1999053955078,1957.662353515625,-237.65602111816406,135.35911560058594,0.0,0.0,0.0
1716393656885590140,1624.805419921875,-395.9019368489583,166.21298217773438,1957.662353515625,-237.65602111816406,135.35911560058594,0.0,0.0,0.0
1716393656898360236,1624.8046875,-395.89939371744794,166.22605895996094,1957.667236328125,-237.66010538736978,135.3653818766276,0.0,0.0,0.0
1716393656898391669,1624.803955078125,-395.8968505859375,166.2391357421875,1957.672119140625,-237.66418965657553,135.37164815266928,0.0,0.0,0.0
1716393656898400080,1624.803955078125,-395.8968505859375,166.2391357421875,1957.677001953125,-237.66827392578125,135.37791442871094,0.0,0.0,0.0
1716393656898475453,1624.803955078125,-395.8968505859375,166.2391357421875,1957.677001953125,-237.66827392578125,135.37791442871094,0.0,0.0,0.0
1716393656898483727,1624.803955078125,-395.8968505859375,166.2391357421875,1957.677001953125,-237.66827392578125,135.37791442871094,0.0,0.0,0.0
1716393656898491127,1624.8125,-395.913330078125,166.23316192626953,1957.677001953125,-237.66827392578125,135.37791442871094,0.0,0.0,0.0
1716393656904555381,1624.821044921875,-395.9298095703125,166.22718811035156,1957.67236328125,-237.66231536865234,135.38079833984375,0.0,0.0,0.0
1716393656904577021,1624.821044921875,-395.9298095703125,166.22718811035156,1957.667724609375,-237.65635681152344,135.38368225097656,0.0,0.0,0.0
1716393656904642997,1624.821044921875,-395.9298095703125,166.22718811035156,1957.667724609375,-237.65635681152344,135.38368225097656,0.0,0.0,0.0
1716393656904649032,1624.821044921875,-395.9298095703125,166.22718811035156,1957.667724609375,-237.65635681152344,135.38368225097656,0.0,0.0,0.0
1716393656904654448,1624.8151550292969,-395.9260940551758,166.2113914489746,1957.667724609375,-237.65635681152344,135.38368225097656,0.0,0.0,0.0
1716393656904689943,1624.8092651367188,-395.92237854003906,166.19559478759766,1957.6749572753906,-237.64546585083008,135.3880500793457,0.0,0.0,0.0
1716393656915132935,1624.8033752441406,-395.91866302490234,166.1797981262207,1957.6821899414062,-237.63457489013672,135.39241790771484,0.0,0.0,0.0
1716393656915157667,1624.7974853515625,-395.9149475097656,166.16400146484375,1957.6894226074219,-237.62368392944336,135.39678573608398,0.0,0.0,0.0
1716393656915164523,1624.7974853515625,-395.9149475097656,166.16400146484375,1957.6966552734375,-237.61279296875,135.40115356445312,0.0,0.0,0.0
1716393656915233437,1624.7974853515625,-395.9149475097656,166.16400146484375,1957.6966552734375,-237.61279296875,135.40115356445312,0.0,0.0,0.0
1716393656915259656,1624.7974853515625,-395.9149475097656,166.16400146484375,1957.6966552734375,-237.61279296875,135.40115356445312,0.0,0.0,0.0
1716393656915265253,1624.7982788085938,-395.8951873779297,166.17137145996094,1957.6966552734375,-237.61279296875,135.40115356445312,0.0,0.0,0.0
1716393656924461755,1624.799072265625,-395.87542724609375,166.17874145507812,1957.6954345703125,-237.62127304077148,135.39287948608398,0.0,0.0,0.0
1716393656924551339,1624.799072265625,-395.87542724609375,166.17874145507812,1957.6942138671875,-237.62975311279297,135.38460540771484,0.0,0.0,0.0
1716393656924562061,1624.799072265625,-395.87542724609375,166.17874145507812,1957.6929931640625,-237.63823318481445,135.3763313293457,0.0,0.0,0.0
1716393656924571502,1624.794921875,-395.884326171875,166.1787353515625,1957.6917724609375,-237.64671325683594,135.36805725097656,0.0,0.0,0.0
1716393656924610802,1624.790771484375,-395.8932250976562,166.17872924804686,1957.6917724609375,-237.64671325683594,135.36805725097656,0.0,0.0,0.0
1716393656924620546,1624.78662109375,-395.9021240234375,166.17872314453126,1957.6917724609375,-237.64671325683594,135.36805725097656,0.0,0.0,0.0
1716393656934402865,1624.782470703125,-395.91102294921876,166.17871704101563,1957.6940511067708,-237.65166727701822,135.36082458496094,0.0,0.0,0.0
1716393656934425821,1624.7783203125,-395.919921875,166.1787109375,1957.6963297526042,-237.65662129720053,135.3535919189453,0.0,0.0,0.0
1716393656934439798,1624.7783203125,-395.919921875,166.1787109375,1957.6986083984375,-237.6615753173828,135.3463592529297,0.0,0.0,0.0
1716393656934499530,1624.7783203125,-395.919921875,166.1787109375,1957.6986083984375,-237.6615753173828,135.3463592529297,0.0,0.0,0.0
1716393656934513390,1624.7783203125,-395.919921875,166.1787109375,1957.6986083984375,-237.6615753173828,135.3463592529297,0.0,0.0,0.0
1716393656934525937,1624.7836100260417,-395.92864990234375,166.17404174804688,1957.6986083984375,-237.6615753173828,135.3463592529297,0.0,0.0,0.0
1716393656944914164,1624.7888997395833,-395.9373779296875,166.16937255859375,1957.6909993489583,-237.66278584798178,135.35006713867188,0.0,0.0,0.0
1716393656944945048,1624.794189453125,-395.94610595703125,166.16470336914062,1957.6833902994792,-237.66399637858072,135.35377502441406,0.0,0.0,0.0
1716393656944959402,1624.794189453125,-395.94610595703125,166.16470336914062,1957.67578125,-237.6652069091797,135.35748291015625,0.0,0.0,0.0
1716393656945663577,1624.794189453125,-395.94610595703125,166.16470336914062,1957.67578125,-237.6652069091797,135.35748291015625,0.0,0.0,0.0
1716393656945693661,1624.794189453125,-395.94610595703125,166.16470336914062,1957.67578125,-237.6652069091797,135.35748291015625,0.0,0.0,0.0
1716393656945708379,1624.7932535807292,-395.93536376953125,166.17616271972656,1957.67578125,-237.6652069091797,135.35748291015625,0.0,0.0,0.0
1716393656954606237,1624.7923177083333,-395.92462158203125,166.1876220703125,1957.6807047526042,-237.66827901204428,135.36888631184897,0.0,0.0,0.0
1716393656954622638,1624.7913818359375,-395.91387939453125,166.19908142089844,1957.6856282552083,-237.67135111490884,135.38028971354166,0.0,0.0,0.0
1716393656954637021,1624.7913818359375,-395.91387939453125,166.19908142089844,1957.6905517578125,-237.67442321777344,135.39169311523438,0.0,0.0,0.0
1716393656955171955,1624.7913818359375,-395.91387939453125,166.19908142089844,1957.6905517578125,-237.67442321777344,135.39169311523438,0.0,0.0,0.0
