timestep,x,y,z,roll,pitch,yaw
31.0,1.153801371032197,2.2203907854379604e-06,4.106668548810325,5.7717676146269816e-05,-0.07765716082309412,-8.488263538323144e-05
32.0,1.1449270673087601,7.217988665645259e-07,4.097250068055371,7.273215579547311e-05,-0.0810493273794361,-8.589095872225586e-05
33.0,1.1360544615797552,-2.3906891145388294e-06,4.087829784331596,1.0139889260225007e-05,-0.08452324816474356,-8.756183146915805e-05
34.0,1.1271809249756428,-5.3409684782480625e-06,4.078410464537969,-0.00012183744455713857,-0.0880549156898557,-8.926726191766712e-05
35.0,1.11830709674597,-5.4787060519911215e-06,4.068991863738241,-0.0002504946985076808,-0.09164000879003843,-8.987214182845121e-05
36.0,1.1094347601026278,-1.3156154355122452e-06,4.0595729510281675,-0.0002707593952880175,-0.0953115031336915,-8.842871032217097e-05
37.0,1.10056022115475,5.57326781756384e-06,4.050158799745736,-0.00012231991132997987,-0.09901982855339375,-8.522852195063028e-05
38.0,1.0916809133120018,1.079262541073261e-05,4.040747676494249,0.0001451997029696882,-0.1026494642541662,-8.20168930035233e-05
39.0,1.0828009952373412,1.1151900858559073e-05,4.031330686536055,0.0004091499117808692,-0.10615609830431237,-8.067783879785478e-05
40.0,1.0739220365513071,6.299982817132338e-06,4.021908272784887,0.0005464787751099402,-0.10955233078301325,-8.206973811209578e-05
41.0,1.0650416735047816,-1.306377085203311e-06,4.012486497078063,0.0004989683516432841,-0.11283037725326318,-8.579439604723029e-05
42.0,1.0561599303604594,-7.286615551792081e-06,4.003070139456295,0.00031386597616587673,-0.11598702761226598,-9.023081789568768e-05
43.0,1.0472818416765899,-8.824860239542106e-06,3.9936552559089673,0.00010139073404285931,-0.11911812631585568,-9.353195673527836e-05
44.0,1.0384077063780974,-6.493713137838553e-06,3.9842381705314773,-4.76660056534044e-05,-0.1222901734469384,-9.484961425885663e-05
45.0,1.0295299589724565,-3.0700553810185397e-06,3.9748264240872353,-0.00011323569247881208,-0.12542618089537935,-9.46454963352602e-05
46.0,1.0206477154296778,-1.0320438742735812e-06,3.9654107733833635,-0.00013302689734679524,-0.12842623624631272,-9.389234059172509e-05
47.0,1.0117673773064533,-6.460327266137087e-07,3.955986446767316,-0.00014589916833746198,-0.13130593333390275,-9.31646138269155e-05
48.0,1.0028860315587182,-4.6589013606620633e-07,3.9465733774309992,-0.00015385310427432723,-0.1340904899977165,-9.244324897483265e-05
49.0,0.9940084269820328,7.987849298006966e-07,3.9371675687493646,-0.00012987891987669532,-0.13689996644367924,-9.129103544643796e-05
50.0,0.9848516857822799,3.0473114468869416e-06,3.9283870672479324,-5.241595877302247e-05,-0.14005583713687297,-8.99315978356882e-05
51.0,0.9756841752638112,4.839222853503481e-06,3.9196305631713684,6.492780017267174e-05,-0.14337813115654252,-8.87602633405055e-05
52.0,0.9665105361471068,4.9479675766154796e-06,3.9108652157043546,0.0001812586857362814,-0.14669401558734219,-8.834373752006512e-05
53.0,0.9573336467544223,3.1274384043994615e-06,3.902096012305874,0.00025015132858880753,-0.1499241051691339,-8.890080519676394e-05
54.0,0.9481510564398103,1.9746622540534658e-07,3.8933482923649785,0.0002477321221565104,-0.15301396019218996,-9.012092317738692e-05
55.0,0.9389775945248865,-2.0658829473391313e-06,3.8845927892081695,0.0001934018961934778,-0.1561753045438295,-9.163670561395897e-05
56.0,0.9298048187244379,-2.139979715780367e-06,3.8758401505588975,0.00014174952975749708,-0.15939874854482472,-9.268777073847225e-05
57.0,0.9206207370435167,-1.8953234923949272e-07,3.867087497872311,0.00013979837314471403,-0.16241652005073484,-9.311889994863363e-05
58.0,0.9114382005276859,1.4863765188382132e-06,3.8583174466498344,0.0001764471965209172,-0.16520990485432036,-9.334572235332751e-05
59.0,0.902251097228983,-1.9680360319071498e-07,3.8495714791840907,0.0001670219576710182,-0.16777137947624227,-9.394951648751934e-05
60.0,0.8930738338500342,-5.147872040621853e-06,3.8408222543616923,3.576193810148233e-05,-0.17034053175793282,-9.497087852882526e-05
61.0,0.8839045704759984,-9.90923455264765e-06,3.8320682637957897,-0.00020519068601160937,-0.17306711326236546,-9.570415548804323e-05
62.0,0.8747241002354843,-9.523602600567956e-06,3.8233230553990274,-0.00042556939414660787,-0.17570262278315046,-9.530838937658579e-05
63.0,0.8655459762113723,-4.351614884354253e-06,3.814554053485437,-0.0005140102705302838,-0.17821772752872994,-9.375686712277488e-05
64.0,0.8563625457830805,1.3768352280641003e-06,3.8058062990870885,-0.0004667551218571099,-0.18057564321099245,-9.17912149550741e-05
65.0,0.8471805906204543,2.72493641592236e-06,3.7970687985416802,-0.0003964551307124087,-0.18287405127552528,-9.018780684280707e-05
66.0,0.8380089298504256,2.7189233169432617e-08,3.788316887897775,-0.00039670993545998196,-0.1852876047744066,-8.904814353637006e-05
67.0,0.8288260523728647,-2.3016117691751625e-06,3.7795783553264948,-0.0004506029485614914,-0.18758586608560593,-8.8080141616855e-05
68.0,0.8196411584642631,-1.383447589027253e-06,3.7708239500339786,-0.0004769398109542093,-0.1896678901722031,-8.698004627375068e-05
69.0,0.8104589205521296,1.7856394812276889e-06,3.762067006452238,-0.00042512434885872753,-0.19159130924040566,-8.577470498102056e-05
70.0,0.801277394132598,3.352007212921909e-06,3.7533277072414766,-0.00034053530638729774,-0.1934614178347857,-8.477426441019652e-05
71.0,0.7921115885863553,1.796627688324547e-06,3.7445678693462723,-0.000298522819025147,-0.19556086073148812,-8.406301283104979e-05
72.0,0.7829468814283437,-1.1280114857387287e-06,3.735809066741174,-0.0003276434501173063,-0.1978914141495773,-8.349533823165116e-05
73.0,0.7737699752272429,-1.2740462060095553e-06,3.7270532897626607,-0.0003544860079410456,-0.2001675200039289,-8.277925042459743e-05
74.0,0.7645934826926818,2.571158029822314e-06,3.718275550897184,-0.00028361241914264196,-0.20230851827101673,-8.187587207610023e-05
75.0,0.7550950780192432,7.055976800391336e-06,3.7115242092437897,-0.00010735871041705924,-0.20451371180916206,-8.113137307956107e-05
76.0,0.7455902667199511,5.135798327046073e-06,3.704829364347611,9.733119613201496e-06,-0.20689690961666077,-8.112447521935054e-05
77.0,0.73608762083394,-2.7927292630192856e-06,3.6981413214556738,-7.10575791622586e-05,-0.209527407266993,-8.165098774490139e-05
78.0,0.7265653410647686,-7.541398205301214e-06,3.691472545898838,-0.00025518604358698907,-0.21201168217032845,-8.17356480456538e-05
79.0,0.7170382571870502,-5.245752792876387e-06,3.684784967230604,-0.00037075032726878145,-0.21416390167494861,-8.11089025085718e-05
80.0,0.7075067649912692,-1.5083322360696012e-06,3.6781243464860895,-0.0003961271003314543,-0.21603871669018726,-8.023399283383457e-05
81.0,0.6979879424726307,-1.9099478173172056e-06,3.6714637767785825,-0.00043845233296167194,-0.21795321577503532,-7.933697128474136e-05
82.0,0.6884778591536875,-3.2574607764317786e-06,3.6647966189126997,-0.0005122196174279777,-0.22005817288206816,-7.821615407781822e-05
83.0,0.6789664393213443,5.943079029376253e-07,3.6581155217158323,-0.00048403185437972127,-0.22223166959882018,-7.684651985694761e-05
84.0,0.6694574862100674,9.248872714685522e-06,3.651410261128602,-0.000244310988135593,-0.2244064389923838,-7.572717114722237e-05
85.0,0.6599551186213044,1.4199513993183028e-05,3.6446966196137365,9.998715299740616e-05,-0.22670414127355842,-7.563205754646229e-05
86.0,0.6504667730639245,9.826015129836278e-06,3.637974828626557,0.00031809356461080714,-0.2294076015184674,-7.69431156709317e-05
87.0,0.6409810653771114,1.917720874332143e-06,3.6312466194460606,0.0003416264600828618,-0.2325082313530563,-7.900759312109412e-05
88.0,0.6314723222636683,-5.818720873077333e-06,3.624522748169228,0.00018282096818816995,-0.2354463151872547,-8.056025604805399e-05
89.0,0.6219426189420855,-1.3089923962510193e-05,3.6178009167213454,-0.00014252178189413516,-0.23776469875103942,-8.082322668641245e-05
90.0,0.6124184740842773,-6.277685579862286e-06,3.611125241626449,-0.00027096311738264987,-0.23993222046258378,-7.999041059943404e-05
91.0,0.6029131865296135,3.420380012674491e-06,3.6044719217300654,-0.00016844107656743942,-0.2424980250992764,-7.918062735050286e-05
92.0,0.5933766539861471,-4.476648944683907e-06,3.5978301217779185,-0.0002887668503288737,-0.24470579262559608,-7.848581986078972e-05
93.0,0.5838248547683828,-1.1777158670137072e-05,3.5911832892675575,-0.000570179582394275,-0.24622562722175273,-7.722923973556831e-05
94.0,0.5742891458170108,-2.3380034336523585e-06,3.584576943826352,-0.0005956928961714584,-0.2477484672597868,-7.591363224607943e-05
95.0,0.5647796568522803,9.559395484445476e-06,3.5779591253829306,-0.0003426053407469799,-0.2497805530306736,-7.515191740999025e-05
96.0,0.5552521606604999,1.1862250538082562e-05,3.5713550128333726,-5.69550751781869e-05,-0.25192268942961615,-7.530710837216744e-05
97.0,0.5457171915136658,8.876221515484103e-06,3.5647267197483927,0.00014791628290474648,-0.25388069693386056,-7.602872384129064e-05
98.0,0.5361754142986425,5.737286311658779e-06,3.5581081251040256,0.0002774853161662837,-0.25557766480823907,-7.693433653849055e-05
99.0,0.5266374474395389,3.5921065469049155e-06,3.5514861819893633,0.0003572641394630179,-0.2571002992806141,-7.786710315446866e-05
100.0,0.5167559030295088,2.2453702148727017e-06,3.5492577027494328,0.000403719981301407,-0.25893904984090155,-7.905125211388718e-05
101.0,0.5068467060360284,-2.1258261311469786e-07,3.5471314353122256,0.0003896274839057963,-0.2609624721507636,-8.028669114537297e-05
102.0,0.49692311279350626,-2.800331317720951e-06,3.5450098017589053,0.0003147002867505362,-0.2628653926456551,-8.124968970845038e-05
103.0,0.4869908731009165,-4.062979541252668e-06,3.5428892939073506,0.00021336442876474662,-0.26446629674378264,-8.179644033537033e-05
104.0,0.4770532382463866,-4.044866649439021e-06,3.5407804206670366,0.00011574542922941953,-0.26573065464638623,-8.200129732615048e-05
105.0,0.4671176794500587,-4.281299704834782e-06,3.5386741183355177,1.3019854739892647e-05,-0.26673386900928875,-8.198391249493487e-05
106.0,0.45718074274776976,-5.067142761519477e-06,3.5365750553069644,-0.00010794374284916373,-0.26748787397926926,-8.179833882293014e-05
107.0,0.44724457504951115,-4.841852324909725e-06,3.5344713092561104,-0.0002204134386005382,-0.2679845773141512,-8.153666969846388e-05
108.0,0.43731200999879827,-1.9548705069352113e-06,3.532361913200887,-0.00025885915204901017,-0.26827776953781834,-8.137091956470235e-05
109.0,0.42738028895042524,3.031346509828372e-06,3.5302681329476306,-0.00017620691634972463,-0.2684908236069929,-8.144847362779399e-05
110.0,0.4174525677039118,6.954528110686789e-06,3.528179412382152,-3.886235597199738e-06,-0.2687469449579078,-8.175974025820702e-05
111.0,0.4075275354827115,7.818693290780096e-06,3.526088141920772,0.00018243664390948136,-0.2690843856314506,-8.219813030797753e-05
112.0,0.39759917794924365,5.860597423263853e-06,3.52400046674482,0.0003170292060635305,-0.26944235606124206,-8.261246584275942e-05
113.0,0.38766893634656124,3.12262804969982e-06,3.5219085917604804,0.00038542821703603806,-0.26975252601012073,-8.290666970140105e-05
114.0,0.3777401017590727,1.1969572557496241e-06,3.519808107852517,0.00040933326560740614,-0.269997061767386,-8.308782946227295e-05
115.0,0.36781256998409717,4.61883529927814e-07,3.5177056108948443,0.0004175965116724527,-0.2701959614346536,-8.321413468074498e-05
116.0,0.3578866700291313,5.31574549877166e-07,3.515603613165154,0.0004287305369320859,-0.2703917744233816,-8.334224582839416e-05
117.0,0.34796392867313913,7.594298088046994e-07,3.5134980584021833,0.00044547449654797164,-0.27063539841965595,-8.350448679519707e-05
118.0,0.33804474437177595,6.562230441444313e-07,3.511387189407487,0.00045920887555906135,-0.27097460112206845,-8.371311755553425e-05
119.0,0.32812888918595945,1.646335144770453e-10,3.509273643887243,0.0004565403238103407,-0.2714589119650977,-8.400694872666112e-05
120.0,0.3182125249871494,-1.2094360187933743e-06,3.5071652998083023,0.00042127569829588616,-0.2721803654556592,-8.448400835254976e-05
121.0,0.30830201424186465,-2.5578189446456284e-06,3.5050371540230487,0.00035400899557683126,-0.2730723776394907,-8.50023901080345e-05
122.0,0.2983903120570069,-3.2295748824234327e-06,3.5029086712761757,0.00027270009870107576,-0.2740966994278349,-8.548960626792658e-05
123.0,0.2884763372043818,-2.5728545415780866e-06,3.5007850728934264,0.0002114616000160437,-0.27524341368147165,-8.562294154659304e-05
124.0,0.27856117288194054,-6.502847950098226e-07,3.498662433315009,0.0001989602005623784,-0.27648508477551814,-8.556871729699499e-05
125.0,0.2783551700522934,9.591636802501462e-07,3.498582665653965,0.00022325380682374944,-0.2752460519428864,-8.523785819188015e-05
126.0,0.27826263157523184,1.3046879985466419e-06,3.498505169620168,0.00025405740249586343,-0.2736584796200175,-8.481434780802655e-05
127.0,0.27818840589598665,3.994512200069466e-06,3.4984014747731806,0.0003531983789714561,-0.27189483770183837,-8.405818156581146e-05
128.0,0.27812150959769016,4.92402714220013e-06,3.4982818387927206,0.0004699671160412282,-0.2700662099617808,-8.302606036152749e-05
129.0,0.2780757775885782,4.976625546536026e-07,3.4981315855912034,0.00047310412113706784,-0.2684865404616509,-8.217702821363885e-05
130.0,0.2780392007109971,-5.204098220659553e-06,3.497946770720624,0.00033978266431097017,-0.2671370311285205,-8.17212892800106e-05
131.0,0.2779860471584297,-9.210717628121984e-06,3.497771555583803,0.00011378064393704325,-0.2656943617701721,-8.15420332191889e-05
132.0,0.27791570849991015,-8.486724730016152e-06,3.497614342405347,-0.00010347436861255682,-0.26383631052507717,-8.172952023024254e-05
133.0,0.27783815404038864,-2.515048361694927e-06,3.497451401648953,-0.00015398085978418792,-0.26145910085501123,-8.21451615401287e-05
134.0,0.27776690799826836,5.343244816191471e-06,3.497275678470886,-8.593569207902282e-06,-0.2586836233241761,-8.353991391060763e-05
135.0,0.27769670698328514,6.594352452354154e-06,3.497090350142281,0.0001500148487333714,-0.2554668498721267,-8.416661955525142e-05
136.0,0.27762074911364476,-4.92213712742849e-07,3.496943872679161,0.0001259700583816885,-0.2519356468611621,-8.35771439588996e-05
137.0,0.27754778134296365,-4.76194926013793e-06,3.4968352154073177,6.960895262334638e-06,-0.24835823674796415,-8.26663312436733e-05
138.0,0.27747511174262063,-3.2229192508070524e-06,3.4967300281405804,-6.504716230143372e-05,-0.24477084617630585,-8.27599894655559e-05
139.0,0.277403402970549,-1.8653615761921544e-06,3.4966337098652946,-0.00010619439504163946,-0.24122359483957545,-8.324062693282013e-05
140.0,0.27732747390792445,-3.2990267827154596e-06,3.496517575310161,-0.00018559220869479934,-0.2375024703557883,-8.353888261445342e-05
141.0,0.2772473485629888,-3.1908648477673596e-06,3.4964070573820654,-0.00025728882095056815,-0.23356030753319867,-8.440962983089525e-05
142.0,0.2771718974645108,1.1889867181589134e-06,3.496303452650108,-0.00021719135107468797,-0.2295608354317659,-8.662162170137369e-05
143.0,0.2771043971641625,5.539034988675854e-06,3.496211211107003,-7.575508488961173e-05,-0.22573660294851244,-8.911279534845762e-05
144.0,0.27704224881187844,5.637077238780815e-06,3.4961222868898227,5.944990931023255e-05,-0.22220891263248332,-9.048726929291699e-05
145.0,0.27697893247920286,2.637087975757474e-06,3.496039425456953,0.00011590744362365577,-0.21893167701899607,-9.033389838042047e-05
146.0,0.27691358240960545,-1.116000041247384e-07,3.4959490597080305,0.00010764674174073084,-0.21583548711913578,-8.940947684540178e-05
147.0,0.27684871874633177,-7.591038464673476e-07,3.4958520090131286,8.745557088638424e-05,-0.21290741849806274,-8.864247545080389e-05
148.0,0.2767857384282402,-1.150987901118725e-07,3.4957577220041873,8.467554645724675e-05,-0.21019874111239759,-8.825975714914814e-05
149.0,0.27672382315192995,3.133396182126121e-07,3.495662102631636,9.150508946785181e-05,-0.2077131802927791,-8.800288038100242e-05
150.0,0.2766466046041882,-4.7826083094423604e-08,3.4955511232940046,9.772615366787025e-05,-0.20550035626277818,-8.869447623510872e-05
151.0,0.27656671802402144,-5.928106332361926e-07,3.4954591822716403,6.741169884252754e-05,-0.20346787314335915,-8.772801408392954e-05
152.0,0.2764821111359688,-2.5410430694112736e-06,3.4953518651436384,-7.311555121064019e-06,-0.20146068187841826,-8.499608438173331e-05
153.0,0.2763974114831897,-2.905050026576084e-06,3.4952302614530004,-8.378384758820842e-05,-0.1994491878388833,-8.303115650757594e-05
154.0,0.27631341172031854,-2.263183300792497e-06,3.495105646213172,-0.00014743947696172413,-0.1974509651504778,-8.10782127782036e-05
155.0,0.2762301549454737,-1.595937355245102e-06,3.4949806256785347,-0.00019771099869071417,-0.19547832257526648,-7.854979261957965e-05
156.0,0.27614693722430167,-1.1617749262287895e-06,3.4948550113810453,-0.00024073236562670888,-0.1935290231802757,-7.529385436415123e-05
157.0,0.2760631433719962,-1.1019925443321505e-06,3.494724225093993,-0.00028286898596438444,-0.19156714394743699,-7.179900540017839e-05
158.0,0.27597754646017464,-1.3114121990920225e-06,3.494584843881428,-0.00032611418408062413,-0.18951005429958603,-6.900439312124707e-05
159.0,0.27589012982768785,-1.7746231676110883e-06,3.4944429036890066,-0.0003756039508447315,-0.18730936222050062,-6.719353729912467e-05
160.0,0.2758013864667507,-2.0715024989126652e-06,3.4942923475935315,-0.0004246473732462734,-0.1849076107918175,-6.714574209943867e-05
161.0,0.2757105493215077,-1.9226015882911467e-06,3.4941291856426875,-0.00045879248954179796,-0.18221561982386014,-6.903735923904454e-05
162.0,0.27561812482520753,-1.5714844119125647e-06,3.4939600664535657,-0.0004822325498992526,-0.17919178225501148,-7.126020992686965e-05
163.0,0.27552427166244936,-1.8712513204733671e-06,3.4937866291129716,-0.0005164098281076066,-0.17580350667259032,-7.450810049280138e-05
164.0,0.27543331240909136,-3.249398865707658e-06,3.49361035050904,-0.0005841816821471264,-0.17207100305022546,-7.75103376001722e-05
165.0,0.27534284713877827,-2.991049979929531e-06,3.4934415844996307,-0.0006415549863795231,-0.16806914079420573,-8.093238930359399e-05
166.0,0.2752539980205383,9.009703430571817e-07,3.4932722325885726,-0.0005997673020067835,-0.16383416630325004,-8.550395010765324e-05
167.0,0.2751674554738578,4.976082697957138e-06,3.4930986582016517,-0.00046357326428582614,-0.15942510920697475,-9.040154341586145e-05
168.0,0.275087488436062,4.602424036701814e-06,3.4929169563766655,-0.00034758619106976975,-0.15498918378042145,-9.387280567941462e-05
169.0,0.27501219201512955,2.6122561846349446e-06,3.4927384275235194,-0.0002826291998076758,-0.15065708430787542,-9.600556850725519e-05
170.0,0.27493640648075185,3.9615335926178495e-06,3.49257444893634,-0.00018088398260134072,-0.1464650720138008,-9.81623921794644e-05
171.0,0.27486402899477896,6.856483372532091e-06,3.492433350093872,-1.2177856127369693e-05,-0.14257368517531444,-0.00010033279962265315
172.0,0.2747910846635028,4.705476821686009e-06,3.492301165849483,9.119728739824805e-05,-0.1389768753137703,-0.00010080684919052005
173.0,0.2747092872304696,-4.0708423773874065e-06,3.492158426044555,-2.5950167800602112e-05,-0.13541691210041065,-9.860923445893365e-05
174.0,0.2746313564266775,-4.277438952192081e-06,3.492016353482828,-0.0001243559992861643,-0.13202093991444774,-9.77218861101776e-05
175.0,0.27455283192969,4.860795525807092e-06,3.491893869469997,9.462686232528483e-06,-0.1290000987037848,-9.962668761618078e-05
176.0,0.2744611873690301,1.0824243312095946e-06,3.491798395783107,2.202673191471945e-05,-0.12606739253566823,-9.932795548280081e-05
177.0,0.27436585879763564,-1.1373223161656677e-06,3.491712720127256,-7.6215065773630386e-06,-0.12318442632933277,-9.88667255814977e-05
178.0,0.2742799874376356,6.580305285791005e-06,3.4916057503227793,0.0001625759548184591,-0.12052670451823472,-0.00010045135609309612
179.0,0.2741913959610902,5.852811116116053e-06,3.4914958674878913,0.00029117709292217857,-0.11799396972269842,-0.00010071358918393314
180.0,0.2740933345958058,-2.5284973288781184e-07,3.4913763525488393,0.00026747502702436835,-0.11533131055763869,-9.926678382890832e-05
181.0,0.2739974725180158,2.9821167766580142e-06,3.4912615688223623,0.00034067464244706686,-0.11262911623544876,-9.897764877714022e-05
182.0,0.2739050512893423,5.188299122707727e-06,3.491153328267629,0.000457953761776726,-0.10998067674949048,-9.865720859306977e-05
183.0,0.2738055788846797,3.5097353494436765e-07,3.49104326171988,0.0004471705582491952,-0.10719291742303366,-9.680892001934303e-05
184.0,0.27370193423949013,-2.0772893413204584e-07,3.490933744232588,0.00043521274973816097,-0.10418055633416995,-9.514390807604388e-05
185.0,0.2736066815359619,2.8697951035699733e-06,3.49081991679288,0.0005008638348655811,-0.10115693374451513,-9.41472890477017e-05
186.0,0.27352050816976875,2.2911383277370845e-06,3.490697360441075,0.0005438403980295235,-0.0983096801231883,-9.27444175496595e-05
187.0,0.27343043790475974,3.1336526555808686e-06,3.490583477628201,0.0006111888751887059,-0.09554188064418197,-9.150356674463859e-05
188.0,0.273328785315114,6.025965112872725e-06,3.49046286187306,0.0007486418023797294,-0.0925501294138796,-9.03390209042407e-05
189.0,0.2732231714860997,-4.949958929004102e-07,3.4903420913824226,0.0007106365527322797,-0.08926556364098713,-8.701319658695077e-05
190.0,0.2731266586705265,-1.2850286425261483e-05,3.4902201229654497,0.0003751461168958391,-0.08592400227975261,-8.201859380839879e-05
191.0,0.27303869204424436,-1.2273341961479957e-05,3.4900979013090665,8.658336209161449e-05,-0.08272081931823927,-7.941449792051405e-05
192.0,0.2729470371616275,1.82877109334028e-07,3.4899750676758896,0.00011465105732907904,-0.07954444252722752,-8.028992943018802e-05
193.0,0.2728473425914853,5.178019501414583e-06,3.489867504777492,0.0002418759132652239,-0.07622387111670399,-8.118945068945461e-05
194.0,0.2727432679162909,1.9919014740483178e-07,3.489759742339557,0.00023414339977973414,-0.07266308698950494,-8.028609100447006e-05
195.0,0.2726427464149836,-2.3497237334154016e-06,3.489655653830363,0.00017398827995278874,-0.06896332044547378,-7.919971771375702e-05
196.0,0.27254810723171763,1.3301403542786954e-09,3.4895545263503536,0.00017749398379983782,-0.06526938143471282,-7.890260396823226e-05
197.0,0.2724598797076161,8.695859357037327e-07,3.4894543108453324,0.00019692460283560138,-0.06172635995861368,-7.856797917661209e-05
198.0,0.2723723689820453,-6.198863604865628e-07,3.4893251715440776,0.0001773583426219195,-0.05829780240810602,-7.781988732227204e-05
199.0,0.2722785207320167,-6.08357105939187e-07,3.489152640694143,0.00016190649448550635,-0.05478714300454594,-7.723742346289357e-05
200.0,0.2721811329690701,1.0005484443924816e-06,3.4889780494415916,0.00018664273999005984,-0.051132308498416094,-7.697662777444887e-05
201.0,0.27207473926326087,-9.285064967152767e-07,3.488818141747483,0.00015755521539599036,-0.047129816001290105,-7.60257424783072e-05
202.0,0.271952879047313,-3.963123447178924e-06,3.4886570111289266,5.7054332908236344e-05,-0.04241952136639836,-7.473414097643348e-05
203.0,0.27182394944653576,-2.7086422540143063e-06,3.4884923623010717,-3.140975261273552e-06,-0.03687240960055594,-7.455052756011633e-05
204.0,0.27170362566843304,-1.74318665888812e-06,3.488342727011719,-4.2117079296810644e-05,-0.030757055383732246,-7.483804872509261e-05
205.0,0.2715995631087401,-1.4589887296035038e-06,3.488214141854091,-7.42322665548469e-05,-0.024483784990339885,-7.538801605527293e-05
206.0,0.27151560115193885,1.1903233796196038e-06,3.48809050692582,-3.8650096137484445e-05,-0.018536526760642054,-7.668554737163336e-05
207.0,0.2714405456760442,2.392271355712599e-06,3.487956485778372,2.0000406807392502e-05,-0.013088570763769257,-7.761064424651286e-05
208.0,0.27135544336068645,1.7534603950152305e-06,3.4878477506678083,5.936014298350003e-05,-0.00785914514071949,-7.78050103367864e-05
209.0,0.2712826564341087,1.4107473791892955e-06,3.4877795108052494,9.091509346055007e-05,-0.003159755283285068,-7.771138464458471e-05
