timestep,x,y,z,roll,pitch,yaw
69.0,1.2165745612292456,5.409792567899409e-07,3.5148299885387018,-1.1210942875474267e-05,-0.17540829309709946,2.189199646950726e-06
70.0,1.2072224438548145,6.79451403490281e-07,3.5118681898100874,4.991984964530327e-06,-0.1777588706421301,2.2377468780051815e-06
71.0,1.1978714430453397,3.145468750359044e-07,3.5089045446739426,1.167857934449859e-05,-0.18003734829027904,2.209181717324692e-06
72.0,1.1885207199490513,-1.3184333870072884e-07,3.5059412533245853,7.735017738687075e-06,-0.18224994830316438,2.1479159570453505e-06
73.0,1.1791694575882101,-3.4112753069149326e-07,3.502977588813754,-6.948576499749279e-07,-0.18438365154692127,2.1035004151001906e-06
74.0,1.1698205471984358,-3.221648785643983e-07,3.5000095516230054,-8.26705211516235e-06,-0.18647799782660923,2.093549125337212e-06
75.0,1.160393299351,-2.4484441673940375e-07,3.498454696854378,-1.3868095139219512e-05,-0.18876427089586656,2.114422745060181e-06
76.0,1.150963531122929,-1.3770387755308203e-07,3.4969279197586833,-1.680778522232304e-05,-0.19127728122835214,2.161272548433946e-06
77.0,1.141531877670078,7.175089009619637e-08,3.49540261578591,-1.4553103393479787e-05,-0.19396956442961016,2.2267875610905102e-06
78.0,1.1320981629911566,3.9590455900778483e-07,3.493874743843263,-4.481573261957513e-06,-0.19677579149578273,2.289055939393508e-06
79.0,1.1226651252237276,6.817537728709872e-07,3.4923466685344313,1.2073831466653914e-05,-0.19971213187893036,2.3082743304773427e-06
80.0,1.113235166062734,8.034206538549234e-07,3.4908231201820263,3.094480528121474e-05,-0.20287247660414573,2.245588553098085e-06
81.0,1.1038051204696406,5.212593079848665e-07,3.489301371469194,4.2105986300276285e-05,-0.20624745945832657,2.0772110828883317e-06
82.0,1.0943665916976772,-8.165060552835168e-07,3.48777867371129,1.9579488172051577e-05,-0.2096155534628337,1.8341129605143942e-06
83.0,1.0849212450145589,-2.8063177503962233e-06,3.4862589538112934,-5.031367751320182e-05,-0.21283972558667413,1.700426903193939e-06
84.0,1.0754763311255269,-2.818801209091185e-06,3.484750769431185,-0.0001151103643462653,-0.21600668442153684,1.9641900460813824e-06
85.0,1.0660323757626313,2.223082673459879e-07,3.4832481798263966,-0.00010190307517797274,-0.21916025471461423,2.573488431814011e-06
86.0,1.0565821165838527,3.013356686256262e-06,3.481748746905678,-2.481089650098297e-05,-0.2221590196858606,3.023928679035991e-06
87.0,1.0471279710150438,2.7779467321305547e-06,3.480257915483056,3.9722449775959577e-05,-0.22497161823980769,3.037420506434623e-06
88.0,1.0376762486724052,1.1916800205961773e-06,3.4787774723290124,6.428896281727172e-05,-0.227724226479875,2.784256091999037e-06
89.0,1.0282254469678083,1.676759414845637e-07,3.4773052091527226,6.565229929335658e-05,-0.23047694548034925,2.477030160887313e-06
90.0,1.0187724120018358,-8.31509144887288e-07,3.4758362391684536,4.321958529360912e-05,-0.23319269898810877,2.2070470240800303e-06
91.0,1.0093148608049962,-1.9474734615868254e-06,3.4743718680537636,-5.263449980208932e-06,-0.2357935226722928,2.071137864233288e-06
92.0,0.9998533661317508,-2.009180048929035e-06,3.4729066057177755,-5.247449099321109e-05,-0.23818729350723808,2.1401735318682597e-06
93.0,0.9903884124231148,-6.903025066682373e-07,3.47143916618863,-6.581540042272843e-05,-0.24028823154568,2.342328190852647e-06
94.0,0.9809215034178608,8.805417477047169e-07,3.469971963694983,-4.19107309102709e-05,-0.24206387391183892,2.527089101635007e-06
95.0,0.9714562370889457,1.5954935643105665e-06,3.4685048757304506,-2.9158214924396323e-06,-0.2435639737332296,2.609119911125847e-06
96.0,0.9619944599876513,1.3799224573329877e-06,3.467036101675587,2.9284126441658426e-05,-0.24486464595837937,2.5944076088064352e-06
97.0,0.9525355416007909,8.007289472437608e-07,3.4655637635638,4.717357117246834e-05,-0.2460119247898037,2.5279676235271075e-06
98.0,0.9430774624431225,3.5047665989304113e-07,3.4640884616070737,5.461541209833839e-05,-0.24700727970662412,2.4505536984416572e-06
99.0,0.9336192974519949,1.7795851466989088e-07,3.462610555259968,5.8396949212010345e-05,-0.24783473393544528,2.3829237186763473e-06
100.0,0.9241673359216016,1.9055838937549327e-07,3.4611589501362303,6.274170182203496e-05,-0.24849265606162033,2.3290250318852527e-06
101.0,0.9147166403638749,2.443257113928199e-07,3.459705214975859,6.841543388758385e-05,-0.24899918898716464,2.2862402511950524e-06
102.0,0.9052673010273379,2.499766362720526e-07,3.4582500427222898,7.416113909668115e-05,-0.24937843456562248,2.252141538165638e-06
103.0,0.8958193639120159,1.8719667404716498e-07,3.4567937057540608,7.834075776240064e-05,-0.24965665541978013,2.2255358207755913e-06
104.0,0.8863730331516393,7.903437569805345e-08,3.455335434438821,7.991542775715782e-05,-0.2498599320052403,2.2055493919471336e-06
105.0,0.8769284228106969,-7.078056025160568e-08,3.4538786527087244,7.791522453605699e-05,-0.25003373375596816,2.067976323049454e-06
106.0,0.8674832765319677,-1.5585642906062483e-07,3.4524170246068127,7.333358225353396e-05,-0.2501583698405515,1.7490049884907971e-06
107.0,0.8580398797526522,-2.7444236521458057e-07,3.450949863173086,6.567992173798861e-05,-0.25022782555823864,1.6973247361987965e-06
108.0,0.8485988803819332,-4.2325415952445615e-07,3.449482693928907,5.360869653933087e-05,-0.25029763577290565,1.7583085115934654e-06
109.0,0.8391531522495849,-4.135657628555669e-07,3.4480264176635966,4.216955485562491e-05,-0.2503097601017574,1.3016582622953538e-06
110.0,0.8297124476554,-6.704267521661616e-07,3.4465514497458662,2.4180809368919293e-05,-0.2502781647022178,8.681184406155918e-07
111.0,0.8202746675729882,-9.561457503709066e-07,3.445074156762928,-6.533419660506698e-07,-0.25025736317902036,4.778356688244796e-07
112.0,0.8108358995501219,-1.1359064486183348e-06,3.4436030280289254,-2.99399800267089e-05,-0.2502596291479648,6.629147065175021e-08
113.0,0.8014008866165748,-1.212991986307172e-06,3.442120840683,-6.0366410682082957e-05,-0.2503053240824999,-1.1343795750304267e-07
114.0,0.791966090858725,-1.177143572698466e-06,3.4406375374324543,-8.951528584002305e-05,-0.250390330019413,-9.445168925365858e-09
115.0,0.7825310308849865,-1.1324079433014654e-06,3.439153809261998,-0.00011746318119114286,-0.25050724424823984,1.0703188080597099e-07
116.0,0.7730942885424247,-1.1740827688133785e-06,3.43767522662552,-0.00014581367871976058,-0.2506456056389547,1.8960191334930298e-07
117.0,0.763656077949845,-1.2801182682795533e-06,3.4362002158192118,-0.0001766648036662147,-0.25079627154756823,2.617002373127382e-07
118.0,0.7542177292890572,-1.5240969818312435e-06,3.434725457120095,-0.00021348934874607672,-0.25095824031491676,3.460624782270111e-07
119.0,0.7447788522416433,-1.8432731851596054e-06,3.4332523098733705,-0.00025802160426789493,-0.2511294498075882,4.679015825536582e-07
120.0,0.7353408249667428,-2.1917751601481973e-06,3.4317757837464447,-0.0003109509861169423,-0.25131063563157396,5.989584988250442e-07
121.0,0.7259033800248251,-2.4502180730010042e-06,3.430298488984475,-0.00036962892835855956,-0.25150896603539413,7.623181070534257e-07
122.0,0.7164662193672365,-2.3929538055404107e-06,3.428821022028747,-0.0004261769770695073,-0.25172985145372784,9.78323403752578e-07
123.0,0.7070297052666858,-1.8549699856373403e-06,3.427342297755474,-0.0004689982434135695,-0.25198129611354,1.2633235160501878e-06
124.0,0.6975942061667801,-7.677934748586456e-07,3.4258615029378636,-0.00048494253202936905,-0.2522746932113502,1.593311606284966e-06
125.0,0.6879826184797407,1.0652261130221867e-06,3.4260678719569633,-0.0004554020501434322,-0.2526770054221467,1.7787774857144538e-06
126.0,0.678364239490247,3.2176498580266842e-06,3.4263177224764654,-0.0003738031779178848,-0.2532539273775514,1.944466312413969e-06
127.0,0.6687414092810011,4.196626376103435e-06,3.4265798395843947,-0.00027143750813419783,-0.2539801270958957,2.048421379182009e-06
128.0,0.6591161620171696,3.063917824818471e-06,3.4268474628215255,-0.00019999746312243254,-0.25483207297974114,2.08425242154078e-06
129.0,0.6494888323711834,9.877397481629116e-07,3.427120510643963,-0.00017939183231004537,-0.2557929667241152,2.1171818347716383e-06
130.0,0.6398587336840165,5.103106708693514e-07,3.4274008225330403,-0.00016708211178504762,-0.25684077044221937,2.1699498225192124e-06
131.0,0.6302265246663713,2.588389036576111e-06,3.427684687575666,-0.00010150755843559033,-0.2579465685845416,2.142955504046672e-06
132.0,0.620590442476165,5.1402994164684695e-06,3.427973793585667,2.4012621230591383e-05,-0.25904944977244637,1.910451237300753e-06
133.0,0.6109500196568928,5.423566541181605e-06,3.4282671703242342,0.00015097286179735392,-0.2600751081935719,1.494838531736471e-06
134.0,0.6013072367908756,3.2881625211197434e-06,3.428562099518274,0.00022266229741417905,-0.26098187298284786,1.0552126751787716e-06
135.0,0.5916627363608251,9.196122871461148e-07,3.42886170107242,0.0002380686333416123,-0.26176212750723854,7.118258195597248e-07
136.0,0.5820184988739289,1.335510143559122e-07,3.429162712470058,0.00023775651694764774,-0.26243351829985706,4.5272175059572403e-07
137.0,0.5723752134558204,7.029199487176875e-07,3.4294620579629598,0.0002530667294870854,-0.26300788726353036,2.1552301979773537e-07
138.0,0.5627312067174701,1.2619932069524192e-06,3.4297613453115057,0.0002813551566264857,-0.26346712482558826,-8.622786280877474e-09
139.0,0.5530865717212067,1.007199881472417e-06,3.430058474105307,0.0003022076916995989,-0.2637843186512245,-1.7306708884322972e-07
140.0,0.5434418974290715,2.784227501340354e-07,3.4303534430175304,0.00030520923210240725,-0.2639474607093503,-2.42649227833684e-07
141.0,0.5337974816888486,-9.456121968459214e-08,3.4306492746401545,0.0003002522415145052,-0.26397059497524905,-2.4097286303386536e-07
142.0,0.5241546195828477,2.607090249444048e-07,3.430944997632456,0.00030504483939622535,-0.26389102901490175,-2.2627943457366272e-07
143.0,0.5145138003026916,9.403158951528481e-07,3.4312397699287605,0.00032638626400486004,-0.26375041984122966,-2.3087944422819886e-07
144.0,0.5048742042812233,1.2013011478467086e-06,3.431534916381884,0.00035306051854503486,-0.2635784054728826,-2.3340207611369898e-07
145.0,0.49523530810590904,6.424036856182839e-07,3.431829601697333,0.00036508690823485964,-0.26338710763025674,-1.8375728033377651e-07
146.0,0.48559680150426904,-5.183381567270476e-07,3.43212306853024,0.00034873982206129104,-0.2631773410963463,-4.939320252201902e-08
147.0,0.47595835597603287,-1.6833396762767318e-06,3.432416401078903,0.00030506038814911003,-0.2629497224728874,1.5696533916164413e-07
148.0,0.4663202992119901,-2.3398361012496435e-06,3.4327092059828406,0.0002469877513359728,-0.26271037109781925,3.879808511185367e-07
149.0,0.45668308851045736,-2.3796642949548117e-06,3.433000572840613,0.00018928739081379672,-0.26247030061023224,5.965145846757699e-07
150.0,0.44676254577658653,-1.8964938049029487e-06,3.432624155125809,0.00014422937052934628,-0.26235303916039077,7.354257527799006e-07
151.0,0.43684182615047357,-1.4381239647356919e-06,3.432229623777916,0.00011018099924302566,-0.262266669664218,8.344547100844246e-07
152.0,0.42692263850644985,-1.1689778837805623e-06,3.431827478891122,8.241202136487036e-05,-0.2622018872716579,9.113188182112181e-07
153.0,0.4170044684635272,-1.0101233762782897e-06,3.4314217159711315,5.842141078101033e-05,-0.26215937141015394,9.745089161283574e-07
154.0,0.4070864360865449,-8.181903605137757e-07,3.4310156534985614,3.9180619045947405e-05,-0.26213961407178515,1.0227953352460752e-06
155.0,0.39716838402071203,-5.338450612047841e-07,3.4306098387797426,2.6914157149760276e-05,-0.2621431090747223,1.0523511154544593e-06
156.0,0.3872505618083817,-2.2889510770355015e-07,3.430203740214876,2.1940418562935624e-05,-0.2621731495767742,1.064455698693462e-06
157.0,0.37733300137057213,-5.360640261964791e-08,3.429797873124004,2.0908289693529477e-05,-0.26223697730060375,1.0682863325197826e-06
158.0,0.3674156461919409,-1.3377056689159922e-07,3.4293928156352513,1.7556547494125376e-05,-0.2623439829879772,1.0779643044592085e-06
159.0,0.3574987441377433,-4.742053035888031e-07,3.428987664171161,5.737214769316211e-06,-0.2625036985055024,1.1063976496670123e-06
160.0,0.3475826338351793,-9.505340282767238e-07,3.4285810646532906,-1.7528735015176174e-05,-0.26272512630651035,1.1611233078010917e-06
161.0,0.337667300200183,-1.368374322341833e-06,3.4281727842254655,-5.049288925151332e-05,-0.2630153165325366,1.2435272282228147e-06
162.0,0.32775246616666154,-1.5451041835061501e-06,3.42776324256476,-8.710590238034157e-05,-0.2633773582322786,1.349722829886489e-06
163.0,0.3178380582486974,-1.4094356000737075e-06,3.427352211311675,-0.00011983690409701521,-0.26381134314730953,1.473082709552279e-06
164.0,0.3079242643265108,-1.0526348940737086e-06,3.4269390261578865,-0.00014360175869424017,-0.2643177371508205,1.608138509441157e-06
165.0,0.29801118735217397,-6.879194727649831e-07,3.426523657709276,-0.00015858114145144236,-0.264899138515883,1.7542135070575022e-06
166.0,0.2880988096730405,-5.302164517443723e-07,3.42610669044455,-0.00017004498627741055,-0.265561291395468,1.917575648762903e-06
167.0,0.27818722991907957,-6.207409667899216e-07,3.425688645827481,-0.00018391155827608322,-0.2663155138358252,2.1099963921933e-06
168.0,0.2682766578555646,-7.302260971715638e-07,3.425269969126478,-0.00020018897312368828,-0.2671805202043748,2.341789228901588e-06
169.0,0.25836707820456606,-5.210704853584669e-07,3.4248513311353124,-0.0002107637749234,-0.26817826537524747,2.6115468155762683e-06
170.0,0.24845833968793946,4.12498283445198e-08,3.4244328421225787,-0.0002073476404216959,-0.26932719477834205,2.9030789828867334e-06
171.0,0.23854975964769387,4.2980370434387895e-07,3.4240149333212213,-0.00019514600105180273,-0.27063167463771237,3.1996572637261005e-06
172.0,0.228640389648093,-6.20962990429691e-08,3.423598041360141,-0.00019622688747482762,-0.272076736773537,3.5148398482693585e-06
173.0,0.21873007709270487,-1.4259443932180184e-06,3.423181616924403,-0.00023088770237153982,-0.27364165965155085,3.9105526311028375e-06
174.0,0.20881893361150317,-2.579888122753155e-06,3.42276648067033,-0.0002918687546306554,-0.27531444362036983,4.463319387500867e-06
175.0,0.2086544842049848,-1.8274566997769467e-06,3.422732194214512,-0.0003320859078523584,-0.27453587730253237,4.208796673946933e-06
176.0,0.20860966188139826,-6.60538803575347e-07,3.4226615891565464,-0.0003448897246864171,-0.27335274439544865,3.745770942208749e-06
177.0,0.20859547128218853,1.0909594766949868e-08,3.4225512721527998,-0.0003427188463398686,-0.2721708514858323,3.2759204435139923e-06
178.0,0.20857595348076957,4.213184052463099e-07,3.422428416742368,-0.00033114753231180684,-0.2707698362693722,2.7321675415802004e-06
179.0,0.20855991816453073,1.4003841698933477e-07,3.4223063274378935,-0.0003274539712726596,-0.2692779645330713,2.180977957876006e-06
180.0,0.20856530012729152,-3.651539186726416e-07,3.4221540357133544,-0.0003356641235199955,-0.2680150652228388,1.721578199193305e-06
181.0,0.2085658267221248,-7.674710044946775e-07,3.422005937805918,-0.00035305994224062225,-0.26687460984751554,1.2937185079843047e-06
182.0,0.20855454706066828,-8.654770399309199e-07,3.421886852822165,-0.0003725043340356149,-0.26575405108236255,1.082178603907589e-06
183.0,0.20853352798912198,-1.482633275027848e-07,3.4217526599646546,-0.000369240672860283,-0.26428079635258683,1.1703567340420832e-06
184.0,0.20851829820407497,1.1975199770718876e-06,3.421601676196723,-0.00033127796033638745,-0.2626274143305996,4.487903989047758e-07
185.0,0.20851135314334163,2.61226059043771e-06,3.421450828888326,-0.00026281072067781185,-0.2610016711009824,-3.7778398953545516e-07
186.0,0.20850350174334414,2.903066716231848e-06,3.421309271029535,-0.00019362733644007053,-0.2594220726780748,-7.895708043123185e-07
187.0,0.20849613950474724,2.1123046221269445e-06,3.4211631997794942,-0.00014443414893883116,-0.2578334346110485,-8.275269926894807e-07
188.0,0.2084857268261807,9.321912883508507e-07,3.4210111251287425,-0.0001244330811174761,-0.2561450873625374,-7.304243447204338e-07
189.0,0.20847286877550972,1.4245205554890538e-07,3.4208650594645778,-0.00012360901177919803,-0.25433864510241305,-7.43528549205071e-07
190.0,0.20845747817557528,2.255102171564902e-07,3.4207183611880123,-0.00011881830367830947,-0.2523606508113359,-7.562961250116482e-07
191.0,0.20844175699554976,9.877397805187077e-07,3.4205717896382035,-9.402218685432326e-05,-0.2502236407684235,-7.066733424105784e-07
192.0,0.20843126759570457,1.54781826232196e-06,3.420418848677957,-5.788766000784126e-05,-0.24799319394251998,-6.627062746407628e-07
193.0,0.2084227797225615,8.083985720082037e-07,3.420250811283104,-4.146294756333789e-05,-0.2456445033311877,-5.055731202262991e-07
194.0,0.20841098087166188,-1.3786945690517246e-07,3.420089499913429,-4.73883304755317e-05,-0.24314556760266934,-2.7549172203293035e-07
195.0,0.20839258894986215,6.051483113743716e-07,3.4199103319816673,-3.2342468403682435e-05,-0.24023533062883343,-2.3762570883017632e-07
196.0,0.20836777101439205,2.1270196407755495e-06,3.4197278905062625,1.9476900760975016e-05,-0.23678289571445416,-3.677534630766785e-07
197.0,0.2083521302451767,7.463284654398487e-07,3.4195568094277613,3.2283993595395585e-05,-0.23310023773476132,-1.0417108753260995e-08
198.0,0.20834099544939713,-1.3492134045569712e-06,3.419400505699954,-5.7830737096245114e-06,-0.2293804092067961,8.551206487759058e-07
199.0,0.20832414766572727,4.307122832476911e-07,3.4192555020223763,6.972468658666077e-06,-0.2255202922858341,9.389628034901125e-07
200.0,0.20828138747676575,3.237650797396992e-06,3.4191347133170193,8.64914861938644e-05,-0.2215892951427566,5.045449954268399e-07
201.0,0.20824425816258463,3.4018344627233755e-06,3.4190244429850174,0.00016376204558267177,-0.2177651687434608,5.261083323133599e-07
202.0,0.20820817968203845,3.228851794731076e-06,3.418932402976981,0.00023659945073907932,-0.21414375189501403,8.425714519000052e-07
203.0,0.20817226417796558,3.4524589507732334e-06,3.4188270557073532,0.00031450582067055644,-0.21064315440453202,1.358217521923363e-06
204.0,0.2081373949126469,1.686193890722411e-06,3.418715576946327,0.0003458070294568484,-0.20726068236293405,2.6181578027395565e-06
205.0,0.2081006650606181,-1.815600683380091e-06,3.4185801922655585,0.0002914123163617945,-0.20382766999446553,4.755239885550094e-06
206.0,0.20805624900433645,-3.7631144873967695e-06,3.4184423958890124,0.0001955738192728575,-0.2001567061298355,6.890322212018402e-06
207.0,0.20800811763882798,-3.246451301115934e-06,3.41829112635254,0.00011765867766406388,-0.19611225422004555,8.29748593532907e-06
208.0,0.207966668513126,-3.534733924366735e-06,3.4181392157882846,3.193028360360793e-05,-0.19188023092267978,9.402800684381424e-06
