#{"t_start": 1716487018.190776, "env_id": "None"}
r,l,t,num_wraps,c
-40.988546,21,690.370048,0.8079290211539564,0
-162.096361,58,692.455976,0.7626208884001405,0
-41.746271,21,693.305437,0.868304331625638,0
-330.369647,100,697.169099,0.0,2
-324.938031,100,701.152983,0.0,0
-39.236069,21,702.083751,0.9153391383833342,0
-50.256993,23,703.334295,0.8537781648232646,0
-76.014312,29,704.537367,0.76560618568286,0
-326.360075,100,708.535142,0.0,1
-45.695645,22,709.454449,0.8198887033240176,0
-328.425089,100,713.567585,0.0,0
-70.84744,28,714.703717,0.7554083539937012,0
-37.649212,20,715.547723,0.8582037978961945,0
-330.154307,100,719.705614,0.0,0
-318.542491,100,724.037296,0.0,4
-46.104804,22,725.016744,0.8993135389005057,0
-181.772284,65,727.649241,0.7604457259456735,0
-47.292866,23,728.527774,1.0539646775058764,0
-319.373258,100,732.662818,0.0,3
-41.732306,21,733.430341,0.8578857076448637,0
-57.745667,25,734.417979,0.7518362360005565,0
-167.739445,60,736.763132,0.7713453656594753,1
-78.472682,28,737.717917,0.7547781010340509,0
-328.583424,100,741.18578,0.0,0
-327.79693,100,744.688102,0.0,0
-319.503819,100,748.200119,0.0,0
-41.253301,21,748.921645,0.8743252253770278,0
-329.212817,100,752.336155,0.0,0
-329.281954,100,756.037278,0.0,2
-330.751851,100,759.592503,0.0,0
-47.310317,22,760.34215,0.8137783890460081,0
-44.741208,22,761.067944,1.0242148692548367,0
-153.236827,53,762.625497,0.9109145143573222,0
-40.978013,21,763.31525,0.8833946891783733,0
-327.492019,100,766.628224,0.0,0
-323.396729,100,769.958042,0.0,1
-41.999298,21,770.691256,1.0446119545022028,0
-329.34191,100,773.934031,0.0,0
-322.205224,100,777.127744,0.0,2
-327.106144,100,780.747683,0.0,3
-38.692645,21,781.43423,0.9326006436063139,0
-52.271497,23,782.184951,0.7533244644132342,0
-40.682524,21,783.076984,0.8100812850539246,0
-45.944842,21,783.753635,0.8741725729709212,0
-39.945902,21,784.414979,0.806356990176522,0
-326.093637,100,787.566498,0.0,0
-47.99671,21,788.19779,0.805493284728258,0
-42.793515,22,788.876614,0.8550481203595898,0
-49.916019,23,789.565028,0.9275002732779768,0
-171.421184,60,791.28334,0.7668321048130771,0
-326.690836,100,794.538774,0.0,0
-39.735245,21,795.182034,0.8165639820831944,0
-332.739563,100,798.301513,0.0,1
-329.620946,100,801.483806,0.0,0
-323.55594,100,804.72582,0.0,0
-324.937339,100,810.480732,0.0,0
-42.851584,21,811.271316,0.8222818437746281,0
-331.285313,100,815.530022,0.0,1
-40.619111,21,816.248505,0.9931179357015684,0
-328.172218,100,819.681345,0.0,0
-35.097001,19,820.351755,0.8724372197101494,0
-325.992085,100,823.70967,0.0,0
-44.380517,23,824.496724,0.9508092164601657,0
-39.346642,20,825.145114,0.9041691800112561,0
-44.661912,23,825.922953,0.9446544188816519,0
-44.753153,23,826.709026,0.9600239948479998,0
-328.680963,100,830.033568,0.0,0
-326.551184,100,833.376735,0.0,0
-44.959689,23,834.158651,0.9900911513458952,0
-331.912645,100,837.222129,0.0,0
-331.261935,100,840.336068,0.0,0
-43.77134,22,841.064293,0.8690043130370243,0
-41.098579,21,841.757441,1.0131148649060864,0
-50.660826,23,842.480899,0.91869208523646,0
-42.166406,21,843.163469,0.8555857458647366,0
-46.581612,23,843.900229,0.9047188710919072,0
-39.108021,20,844.548749,0.8158097784001539,0
-327.945728,100,847.707399,0.0,0
-47.796471,23,848.463156,0.8741626242691755,0
-331.864318,100,851.480649,0.0,0
-47.451804,22,852.154311,0.9555347756617031,0
-43.768981,22,852.851584,0.9257777060682151,0
-332.028014,100,855.800769,0.0,0
-323.635854,100,858.68828,0.0,0
-325.990852,100,861.609561,0.0,0
-46.075378,22,862.321175,0.8780141821386475,0
-40.041616,21,862.982647,0.8642588807514948,0
-43.900194,22,863.714829,0.9292618822944895,0
-39.124889,21,864.376391,0.9053717987962305,0
-41.602927,21,865.046254,0.8984553511581265,0
-40.764022,21,865.720612,0.8690875783127682,0
-320.868323,100,868.645662,0.0,0
-176.24091,63,870.589821,0.7797658398860896,0
-52.112012,23,871.346636,0.8337820520263487,0
-324.82568,100,874.618756,0.0,2
-323.652431,100,877.89374,0.0,0
-42.532833,22,878.611821,0.8650459213690704,0
-150.900272,56,880.3321,0.7786268791311158,0
-44.864479,23,881.062511,1.0135143403168436,0
-325.260551,100,883.86025,0.0,0
-43.570181,22,884.567757,0.8150926956866118,0
-54.465948,22,885.237624,0.8036588544226426,0
-42.657694,22,885.952802,0.8879781260651032,0
-45.841885,22,886.638754,0.8477579648478858,0
-44.187554,22,887.296112,0.8833113585716763,0
-327.279677,100,890.183045,0.0,0
-51.624706,24,890.970053,0.8844537838948652,0
-40.589967,22,891.665434,0.914147889292085,0
-42.639134,22,892.356125,1.0664133592634422,0
-327.856839,100,895.21383,0.0,0
-329.329212,100,898.049724,0.0,1
-41.204418,22,898.756533,0.8717949717649466,0
-52.4036,24,899.515268,0.8906194335198434,0
-325.846156,100,902.483941,0.0,1
-318.404794,100,905.484612,0.0,1
-41.817508,22,906.232237,0.9700884136314116,0
-316.58037,100,909.261373,0.0,0
-37.535385,21,909.946016,0.8814002494716373,0
-47.054912,23,910.653806,0.8611988140322447,0
-43.400073,22,911.363357,0.8905114203305371,0
-42.221594,22,912.048876,0.9048226282072708,0
-41.590821,22,912.768873,0.953315035783598,0
-326.822257,100,915.619177,0.0,0
-333.497898,100,918.593887,0.0,0
-83.143372,33,919.556627,0.7552463721074353,0
-329.533331,100,922.415201,0.0,1
-44.352922,23,923.157229,0.9583446208472023,0
-42.013418,21,923.818725,0.8714220368366087,0
-43.326431,21,924.472959,0.9309106484079742,0
-41.45801,21,925.148589,0.8691791314438935,0
-325.064133,100,928.030898,0.0,0
-330.322579,100,930.766799,0.0,0
-49.732697,23,931.54391,0.7854189371630693,0
-331.876466,100,934.486362,0.0,0
-39.107994,21,935.191095,0.8146805246691077,0
-333.095337,100,938.082377,0.0,1
-44.50835,23,938.829002,0.9376880632279011,0
-47.412504,23,939.573467,0.8786753778482703,0
-329.010172,100,942.419953,0.0,0
-42.551779,23,943.167731,0.9060212286388208,0
-45.766153,23,943.887591,0.9696576043959007,0
-45.985852,23,944.624102,0.8135642917639555,0
-46.155864,23,945.377404,0.7925730857804864,0
-43.107736,22,946.120313,0.8940445931113186,0
-42.071471,24,946.906399,1.0242950365459678,0
-320.353476,100,949.737013,0.0,0
-331.091763,100,952.650726,0.0,0
-41.89127,23,953.390411,0.928403913326056,0
-47.383251,24,954.12303,0.7558262636446608,0
-50.895533,23,954.838537,0.8658276745431056,0
-46.258834,22,955.496761,0.9625607355859407,0
-328.438361,100,958.225093,0.0,0
-322.749396,100,961.046364,0.0,0
-322.282782,100,963.900968,0.0,0
-331.667413,100,969.338339,0.0,0
-161.044363,58,971.382624,0.7541489081883037,0
-325.574428,100,974.257637,0.0,0
-45.244416,23,974.991257,0.9465712798321374,0
-317.657798,100,978.066708,0.0,0
-260.961977,88,980.852059,0.7529048365101717,0
-45.962907,23,981.62956,0.9537793243797951,0
-41.486732,22,982.390115,0.8644575820304629,0
-45.146416,23,983.103106,0.8529866524890397,0
-312.097037,100,986.1822,0.0,0
-42.710355,23,986.88747,1.0583609261424545,0
-322.883349,100,989.797903,0.0,0
-311.953319,100,992.904911,0.0,0
-42.301326,22,993.632072,0.8471669040100896,0
-314.560476,100,996.700856,0.0,0
-47.674423,24,997.459034,0.9252307994001083,0
-50.072519,24,998.28391,0.8211298901058987,0
-45.208879,24,999.113062,0.8152365150411323,0
-118.432439,44,1000.463354,0.7631540689002809,0
-320.898605,100,1003.39231,0.0,1
-39.74234,21,1004.062525,0.9288248285780885,0
-327.754899,100,1006.976267,0.0,1
-312.143584,100,1009.992205,0.0,0
-45.312013,22,1010.709864,1.0729500504568348,0
-319.929797,100,1013.646024,0.0,0
-313.075855,100,1016.631526,0.0,0
-316.494389,100,1019.678919,0.0,1
-187.427507,69,1021.731989,1.0310535320669234,0
-46.343306,23,1022.533394,0.9620869661168459,0
-46.214697,23,1023.266506,0.9450109387485033,0
-42.813512,22,1023.955885,0.8160945332093508,0
-43.923324,23,1024.735969,0.8891801744896152,0
-309.221791,100,1027.643877,0.0,0
-42.822966,24,1028.436089,0.9957439441497786,0
-309.96937,100,1031.471012,0.0,0
-312.99224,100,1034.586486,0.0,0
-43.439014,22,1035.305243,0.8204068273454158,0
-304.341845,100,1038.296497,0.0,0
-39.058546,22,1039.016256,1.0227165992760805,0
-177.853079,61,1040.973868,0.7509432036207845,0
-299.648554,100,1044.043369,0.4191029258840176,0
-304.840635,100,1047.02903,0.0,0
-44.922418,22,1047.74309,0.9129558051505607,0
-47.447592,23,1048.511825,0.8169537767286393,0
-54.887435,25,1049.337089,0.8815455323846624,0
-49.490479,23,1050.077751,0.7834438594113128,1
-295.648275,100,1053.285329,0.0,1
-41.722542,22,1053.991979,0.80213650184313,0
-304.343935,100,1057.051973,0.0,0
-46.845567,23,1057.826911,0.8580318118236124,0
-294.118442,100,1060.864397,0.1388125635682027,0
-173.616033,62,1062.842602,0.7694948730657357,1
-301.266359,100,1065.825429,0.0,0
-44.334268,22,1066.55787,0.8922401203006333,0
-307.545296,100,1069.480399,0.0,0
-307.218857,100,1072.486659,0.0,0
-48.447619,23,1073.225577,0.869451720265428,1
-45.924077,23,1073.929293,0.7911704582322723,0
-311.369334,100,1076.86875,0.0,0
-309.783269,100,1079.831512,0.0,0
-48.353946,23,1080.574171,0.9972241727032005,1
-226.363073,79,1083.019304,0.9100831251809987,1
-51.093492,25,1083.843767,0.7998398858002314,0
-316.840359,100,1086.939958,0.0,0
-296.86888,100,1090.055915,0.0,0
-286.28195,100,1093.31853,0.029486955025754498,2
-308.10138,100,1096.246856,0.0,0
-49.57714,24,1097.05334,0.9417549673473083,0
-90.613072,33,1098.094326,0.7607080588592464,0
-296.737462,100,1101.172222,0.0,0
-49.749498,25,1102.030897,0.8415055038846846,0
-48.870271,25,1102.868393,0.8891770025214824,1
-58.137161,28,1103.813342,0.877602434116372,0
-55.027909,24,1104.557942,0.7509942165803273,0
-301.646749,100,1107.59793,0.0,0
-49.492058,24,1108.410233,0.7915659140164855,0
-302.725325,100,1111.549459,0.0,1
-60.813392,25,1112.419665,0.7501704920817817,0
-301.654187,100,1115.615738,0.0,0
-221.59502,77,1118.041162,0.9942121288776715,1
-44.021725,22,1118.770673,0.802041638283819,0
-298.701791,100,1124.663986,1.1284643814158188,1
-303.196541,100,1128.422674,0.0,0
-46.37545,22,1129.174958,0.7989853203510588,0
-299.272502,100,1132.390528,0.016227378329274792,0
-47.041388,23,1133.178684,1.0880380854922662,0
-44.780366,22,1133.920513,0.9932092805155464,0
-39.115982,22,1134.675736,1.052819926312649,0
-295.886704,100,1137.929389,0.0,0
-274.45949,100,1141.346227,0.008222659923504674,3
-298.128888,100,1144.500436,0.0,1
-44.933565,22,1145.24108,0.8793103950901386,0
-45.968079,23,1146.008828,1.0327930002579464,0
-42.589916,22,1146.763829,0.8657261271740873,0
-47.843122,23,1147.506085,0.9637557700438898,1
-45.638961,22,1148.241043,1.061963849355995,1
-47.382497,23,1149.036215,0.9455356535460072,0
-311.312633,100,1152.096778,0.0,3
-299.950054,100,1155.209655,0.021127215900054546,2
-300.480458,100,1158.301652,0.0,0
-43.416316,21,1159.056777,0.8527675128650116,0
-295.925399,100,1162.190297,0.01543077465188709,0
-47.178351,23,1162.932612,0.7962087508133721,0
-56.261529,24,1163.71617,0.7739558007696817,0
-301.9817,100,1166.512328,0.0,0
-45.70455,23,1167.255567,0.8850509417387246,0
-45.559093,23,1168.009476,0.9038115877726857,0
-46.11248,23,1168.775145,0.9217669132936002,0
-47.821988,23,1169.520943,0.9487812878848465,0
-46.16591,22,1170.236337,0.8919429463468735,0
-301.982591,100,1173.680309,0.0,0
-49.845264,23,1174.736498,0.8865695058833349,0
-301.594134,100,1178.073374,0.0,0
-298.565316,100,1181.322443,0.0,0
-205.819181,71,1183.73396,0.7665922677916923,1
-297.626477,100,1186.932638,0.0,0
-288.122644,100,1190.089424,0.0,0
-46.778494,22,1190.774328,0.7549049356046813,0
-314.169119,100,1193.937358,0.0,0
-293.707766,100,1197.196708,0.1425696087745071,0
-305.786741,100,1200.523194,0.060740598121917726,3
-46.689242,22,1201.299224,0.9632326755211451,1
-44.965539,22,1202.064572,1.050167929921918,0
-52.08317,23,1202.837903,0.783066499567513,1
-306.887269,100,1206.126913,0.0,0
-292.789143,100,1209.663468,0.10631000373812599,0
-52.688467,25,1210.523798,0.8996033412879184,0
-301.435976,100,1213.851594,0.0,2
-45.944052,22,1214.589564,0.7973383719304701,0
-122.065729,48,1216.148293,1.0281756798109252,1
-42.122051,21,1216.873269,0.8206154459131366,0
-47.513749,22,1217.617173,0.7603315883078277,0
-254.763557,90,1220.455016,1.2548822061324105,0
-285.303805,100,1223.52107,0.0,0
-300.928457,100,1226.605143,0.0,0
-297.152166,100,1229.748751,0.0,0
-306.831704,100,1232.766306,0.0,3
-297.968671,100,1235.839286,0.3465030778229495,3
-300.010653,100,1238.941813,0.0,0
-297.486844,100,1241.987073,0.0,0
-298.17776,100,1245.153751,0.14376002721499348,1
-296.811732,100,1248.171297,0.13162326379127207,0
-306.055879,100,1251.237625,0.0,0
-302.174537,100,1254.314312,0.013504699783448723,0
-51.933963,25,1255.163088,0.8045402913981453,0
-299.504075,100,1258.190932,0.0,1
-299.247288,100,1261.330425,0.015338842984440168,0
-211.67679,77,1263.681415,1.0199614583230687,0
-302.167658,100,1266.757313,0.0,0
-53.896204,25,1267.56849,0.7965201763419729,0
-282.75821,97,1270.454365,1.130063503552819,1
-48.434859,24,1271.269618,0.9936855834623691,0
-45.083973,22,1271.953801,0.8695529107869171,0
-304.244766,100,1274.922754,0.0,0
-164.755354,59,1276.724673,0.7645628326740656,1
-139.189545,50,1278.176043,0.7509074493715387,1
-46.511993,23,1278.931688,0.9528071494935693,0
-41.41714,21,1279.624243,0.8466809503993515,0
-301.741006,100,1282.797549,0.0,1
-306.874816,100,1288.75075,0.0,0
-289.553961,100,1292.479735,0.0,2
-258.528044,88,1295.265815,0.750395603714256,0
-48.235065,23,1296.044217,0.8367913462028639,0
-299.33424,100,1299.301171,0.0,0
-319.581056,100,1302.313837,0.0,0
-308.941001,100,1305.409664,0.0,1
-306.138931,100,1308.492992,0.04708673535912594,0
-46.057966,22,1309.220658,0.8504397661352467,1
-302.27954,100,1312.456228,0.0,0
-304.941482,100,1315.574089,0.0,1
-311.110702,100,1318.831986,0.0,2
-44.50723,21,1319.544301,0.9282021400102244,0
-48.680467,23,1320.405997,0.8589218658070773,0
-199.749193,71,1322.701154,1.851512307626157,1
-301.605385,100,1325.723816,0.0,1
-305.054328,100,1328.714833,0.0,2
-258.700204,90,1331.482728,0.7786462035766846,0
-82.564303,33,1332.496399,0.7562945285788599,0
-182.761623,62,1334.409687,0.7508116627273094,0
-305.601199,100,1337.380918,0.0,1
-314.240121,100,1340.260898,0.0,1
-47.324551,22,1341.045874,0.9324939133634643,0
-45.30991,21,1341.728034,0.8427032394681975,1
-46.400971,21,1342.417728,0.7981107485498842,0
-303.084399,100,1345.251079,0.0,0
-299.567951,100,1348.053387,0.0,0
-238.90091,83,1350.492292,0.8450356525561051,1
-308.192685,100,1353.214048,0.0,2
-45.873895,22,1353.918142,1.0129530243449516,0
-49.379478,23,1354.613764,0.8507350045848431,0
-306.304583,100,1357.498508,0.0,0
-303.740925,100,1360.406556,0.0,0
-51.107743,23,1361.140773,0.7700586205119379,0
-58.618501,23,1361.884401,0.758476407813984,0
-61.486739,25,1362.776448,0.7870777131323827,0
-43.022138,22,1363.510796,0.8663439407529869,0
-309.136174,100,1366.541381,0.0,0
-47.068328,22,1367.254519,0.9230647835440209,0
-287.287152,97,1370.163149,0.9361125390855111,0
-299.635106,100,1373.226881,0.0,0
-214.268484,78,1375.557787,1.1198884488738448,2
-288.813547,97,1378.497452,0.7696600586627966,0
-329.813506,100,1381.583362,0.0,2
-48.186749,23,1382.40454,0.9285232391590397,0
-50.424317,23,1383.167762,0.8484227484987269,0
-43.06349,21,1383.855492,0.870352406286211,0
-45.224332,22,1384.5618,1.1043895000076327,0
-300.481186,100,1387.702475,0.0,0
-49.125032,23,1388.461438,0.9257111083222728,0
-192.073365,69,1390.416632,1.147947758849598,0
-50.392118,23,1391.161069,0.7795351963982996,0
-55.73653,24,1391.923627,0.7739242990363683,0
-192.113575,70,1394.056756,1.0014458981087726,1
-302.94634,100,1397.099008,0.0,2
-91.579839,35,1398.19713,0.7745370665090638,0
-46.8235,22,1398.915917,0.8941417897550585,0
-298.720201,100,1401.96885,0.0,0
