x,y,z
1.4142135,0,4.4142137
1.2157986,0,4.1728625
0.9938518,0,3.9376013
0.764435,0,3.7187748
0.52650666,0,3.5519116
0.27845895,0,3.4990125
0.27678034,0,3.496068
0.27468002,0,3.4929924
0.27240163,0,3.4898512
0.27011356,0,3.4866803
0.22897965,0,3.4595065
0.11258186,0,3.398841
-0.0026134192,0,3.3155434
-0.07271482,0,3.2129042
-0.1216344,0,3.0718796
-0.16268596,0,2.8831356
-0.1663088,0,2.671247
-0.12322806,0,2.4467163
-0.052834414,0,2.2215955
0.0037395852,0,2.0127647
0.03289338,0,1.8252842
