#{"t_start": 1716896914.966024, "env_id": "None"}
r,l,t,num_wraps,c
-337.40014,100,3.046238,0.0,0
-347.884751,100,6.087802,0.0,0
-354.105121,100,8.914794,0.0,0
-331.584202,100,11.733444,0.0,0
-330.286193,100,14.758945,0.0,0
-366.510721,100,17.90626,0.0,0
-337.548948,100,20.746661,0.0,0
-336.41379,100,23.793063,0.0,0
-344.798092,100,26.655724,0.0,0
-353.328526,100,29.645129,0.0,0
-328.066373,100,32.916229,0.0,1
-330.079841,100,35.976596,0.0,0
-331.752775,100,39.638289,0.0,0
-324.466824,100,43.198442,0.0,0
-357.199889,100,46.898965,0.0,0
-341.645426,100,49.936796,0.0,0
-356.086065,100,53.016886,0.0,0
-329.165849,100,56.237553,0.19918129601522594,0
-316.263647,100,59.407667,0.0,0
-342.8894,100,62.463657,0.0,0
-354.816209,100,65.730596,0.0,0
-328.808332,100,69.01203,0.0,0
-333.955556,100,72.29531,0.0,3
-346.163454,100,75.364572,0.0,8
-355.304753,100,78.458553,0.0,0
-291.763346,100,82.104272,0.0,0
-331.138277,100,85.471438,0.0,8
-364.399851,100,88.748872,0.0,0
-320.078369,100,92.421839,0.26976083543026474,1
-358.498047,100,95.742076,0.0,6
-332.196372,100,99.44124,0.07969189256142489,8
-361.827821,100,103.414732,0.0,6
-297.361189,100,107.239512,0.0,0
-356.5912,100,110.489715,0.0,5
-328.987768,100,113.50074,0.1778741333111534,2
-341.554993,100,116.717296,0.0,8
-339.009743,100,120.190938,0.0,3
-308.200969,100,123.847743,0.0,0
-318.656658,100,127.675656,0.0,0
-305.873113,100,131.404131,0.0,1
-322.174233,100,136.472498,0.0,0
-331.950238,100,142.677915,0.0,7
-305.832583,100,148.035452,0.0,0
-308.589862,100,154.017781,0.0,0
-313.208283,100,158.107,0.0,0
-309.037303,100,161.55916,0.0,0
-305.250513,100,165.45428,0.0,0
-273.442623,100,168.855412,0.0,0
-295.531397,100,172.296658,0.0,1
-301.541472,100,175.482525,0.0,0
-314.049627,100,213.160841,0.0,0
-298.671948,100,217.770298,0.0,0
-306.632709,100,221.101554,0.0,0
-309.955189,100,224.164524,0.0,0
-295.263026,100,228.286382,0.0,0
-316.773909,100,231.687042,0.0,0
-303.77089,100,235.899569,0.0,0
-259.835475,100,239.418446,0.24497316697921545,0
-296.542737,100,242.669997,0.0,0
-299.714001,100,245.737249,0.0,0
-305.63626,100,249.198732,0.0,0
-306.009393,100,252.945493,0.0,0
-302.183146,100,257.10409,0.0,0
-312.042938,100,260.993365,0.0,0
-301.763577,100,264.617519,0.011762840216139079,0
-238.325239,100,268.365334,0.0,0
-304.446565,100,272.5499,0.0,0
-305.64354,100,276.646443,0.0,0
-228.418445,100,280.790753,0.761890475695396,0
-293.967606,100,284.790941,0.0,0
-311.615554,100,288.370058,0.0,0
-303.281236,100,292.207999,0.0,0
-297.991302,100,296.139715,0.0,0
-234.030499,100,300.177496,0.0,0
-178.872038,100,303.878209,0.5754015478290708,0
-310.122993,100,307.10539,0.0,0
-255.883078,100,310.733401,0.0,0
-306.945007,100,314.117604,0.0,0
-292.475929,100,318.042806,0.921912555420575,0
-220.371993,100,322.222547,0.0,0
-314.241508,100,326.024142,0.0,0
-294.817816,100,329.460114,0.8668705926005286,0
